,file_name,n_vertices,n_triangles,n_quads,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,bounding_box_0,bounding_box_1,bounding_box_2,bounding_box_3,bounding_box_4,bounding_box_5,bounding_box_6,bounding_box_7,bounding_box_8,bounding_box_9,bounding_box_10,bounding_box_11,bounding_box_12,bounding_box_13,bounding_box_14,bounding_box_15,bounding_box_16,bounding_box_17,bounding_box_18,bounding_box_19,bounding_box_20,bounding_box_21,bounding_box_22,bounding_box_23,angle_three_vertices_0,angle_three_vertices_1,angle_three_vertices_2,angle_three_vertices_3,angle_three_vertices_4,angle_three_vertices_5,angle_three_vertices_6,angle_three_vertices_7,angle_three_vertices_8,angle_three_vertices_9,barycenter_vertice_0,barycenter_vertice_1,barycenter_vertice_2,barycenter_vertice_3,barycenter_vertice_4,barycenter_vertice_5,barycenter_vertice_6,barycenter_vertice_7,barycenter_vertice_8,barycenter_vertice_9,two_vertices_0,two_vertices_1,two_vertices_2,two_vertices_3,two_vertices_4,two_vertices_5,two_vertices_6,two_vertices_7,two_vertices_8,two_vertices_9,square_area_triangle_0,square_area_triangle_1,square_area_triangle_2,square_area_triangle_3,square_area_triangle_4,square_area_triangle_5,square_area_triangle_6,square_area_triangle_7,square_area_triangle_8,square_area_triangle_9,cube_volume_tetrahedron_0,cube_volume_tetrahedron_1,cube_volume_tetrahedron_2,cube_volume_tetrahedron_3,cube_volume_tetrahedron_4,cube_volume_tetrahedron_5,cube_volume_tetrahedron_6,cube_volume_tetrahedron_7,cube_volume_tetrahedron_8,cube_volume_tetrahedron_9
453,data\benchmark\db\12\m1253\m1253.off,2737.0,5000.0,0,winged_vehicle,0.01,0.9678395108794536,4.8035736083984375,9065.881603204183,0.15131333470344543,1.0001024733597803,7.393131224697953,-0.5261256694793701,-0.3535519242286682,-0.06803791224956512,0.47373801469802856,-0.3535519242286682,-0.06803791224956512,0.47373801469802856,-0.3535519242286682,0.14011205732822418,-0.5261256694793701,-0.3535519242286682,0.14011205732822418,-0.5261256694793701,0.37349095940589905,-0.06803791224956512,0.47373801469802856,0.37349095940589905,-0.06803791224956512,0.47373801469802856,0.37349095940589905,0.14011205732822418,-0.5261256694793701,0.37349095940589905,0.14011205732822418,0.3123287558555603,0.1698630154132843,0.10410959273576736,0.08356164395809174,0.057534247636795044,0.057534247636795044,0.07945205271244049,0.07397260516881943,0.060273971408605576,0.001369863050058484,0.02923709526658058,0.09182275086641312,0.1717679351568222,0.17450891435146332,0.15349474549293518,0.10963910818099976,0.13933302462100983,0.10232982784509659,0.02740977704524994,0.0004568296135403216,0.511695921421051,0.13011695444583893,0.07090643048286438,0.08698830753564835,0.07821637392044067,0.05336257442831993,0.034356724470853806,0.023391813039779663,0.010233918204903603,0.0007309941574931145,0.6000000238418579,0.2315068542957306,0.09315068274736404,0.03835616260766983,0.01780821941792965,0.006849315017461777,0.004109588917344809,0.006849315017461777,0.0,0.001369863050058484,0.06386861205101013,0.2700729966163635,0.2791970670223236,0.22262774407863617,0.08759123831987381,0.04562043771147728,0.021897809579968452,0.005474452394992113,0.0018248175038024783,0.0018248175038024783
454,data\benchmark\db\12\m1254\m1254.off,2768.0,4999.0,0,,0.013668258780377555,1.3385617450942593,3.649935722351074,12837.747867789913,0.2568388879299164,1.0285571976746906,5.660563985396178,-0.43575140833854675,-0.4684754014015198,-0.10590973496437073,0.5651036500930786,-0.4684754014015198,-0.10590973496437073,0.5651036500930786,-0.4684754014015198,0.16830195486545563,-0.43575140833854675,-0.4684754014015198,0.16830195486545563,-0.43575140833854675,0.46736887097358704,-0.10590973496437073,0.5651036500930786,0.46736887097358704,-0.10590973496437073,0.5651036500930786,0.46736887097358704,0.16830195486545563,-0.43575140833854675,0.46736887097358704,0.16830195486545563,0.24932248890399933,0.22357723116874695,0.12466124445199966,0.08672086894512177,0.07046070694923401,0.05149051547050476,0.06775067746639252,0.07452574372291565,0.050135500729084015,0.0013550135772675276,0.07497741281986237,0.14950315654277802,0.2506774961948395,0.13550135493278503,0.11065944284200668,0.15356820821762085,0.06549232453107834,0.04652213305234909,0.012646793387830257,0.0004516711924225092,0.5527456402778625,0.13222543895244598,0.10765895992517471,0.08598265796899796,0.04263005778193474,0.03251444920897484,0.029624277725815773,0.013728323392570019,0.002167630009353161,0.0007225433364510536,0.6765899658203125,0.204330176115036,0.08525034040212631,0.012178619392216206,0.0067658997140824795,0.009472260251641273,0.002706359839066863,0.0013531799195334315,0.0,0.0013531799195334315,0.045126352459192276,0.11732851713895798,0.2472924143075943,0.22382672131061554,0.17870035767555237,0.09205776453018188,0.06498195230960846,0.019855596125125885,0.009025271050632,0.001805054140277207
455,data\benchmark\db\12\m1255\m1255.off,2446.0,4999.0,0,winged_vehicle,0.01,0.9131182336034526,4.318036079406738,7613.4420289042955,0.11764570325613022,1.0249645392491693,8.788091158101633,-0.6343473792076111,-0.2539321482181549,-0.08456415683031082,0.36573129892349243,-0.2539321482181549,-0.08456415683031082,0.36573129892349243,-0.2539321482181549,0.14704084396362305,-0.6343473792076111,-0.2539321482181549,0.14704084396362305,-0.6343473792076111,0.25398629903793335,-0.08456415683031082,0.36573129892349243,0.25398629903793335,-0.08456415683031082,0.36573129892349243,0.25398629903793335,0.14704084396362305,-0.6343473792076111,0.25398629903793335,0.14704084396362305,0.3450920283794403,0.13036809861660004,0.1150306761264801,0.08588957041501999,0.06748466193675995,0.07975459843873978,0.05521472543478012,0.07208588719367981,0.047546010464429855,0.0015337422955781221,0.054192230105400085,0.14468303322792053,0.17177914083003998,0.1748466193675995,0.24079754948616028,0.08486707508563995,0.05061349645256996,0.06697341799736023,0.010736196301877499,0.000511247431859374,0.5396565794944763,0.14063777029514313,0.07358953356742859,0.05641864240169525,0.050695013254880905,0.045789044350385666,0.0376124270260334,0.03597710654139519,0.0188062135130167,0.0008176614646799862,0.5803981423377991,0.20673812925815582,0.1056661531329155,0.07044410705566406,0.022970903664827347,0.0030627872329205275,0.004594180732965469,0.004594180732965469,0.0,0.0015313936164602637,0.059183672070503235,0.1816326528787613,0.2530612349510193,0.22653061151504517,0.13469387590885162,0.08571428805589676,0.04285714402794838,0.010204081423580647,0.004081632476300001,0.0020408162381500006
456,data\benchmark\db\12\m1256\m1256.off,3082.0,4999.0,0,,0.01,0.44656447231700624,8.86058235168457,890.5381023168362,0.051493797451257706,1.0010109800198792,2.279629491950367,-0.5845086574554443,-0.22812364995479584,-0.04736863076686859,0.41624122858047485,-0.22812364995479584,-0.04736863076686859,0.41624122858047485,-0.22812364995479584,0.06557539105415344,-0.5845086574554443,-0.22812364995479584,0.06557539105415344,-0.5845086574554443,0.2274579256772995,-0.04736863076686859,0.41624122858047485,0.2274579256772995,-0.04736863076686859,0.41624122858047485,0.2274579256772995,0.06557539105415344,-0.5845086574554443,0.2274579256772995,0.06557539105415344,0.262773722410202,0.1812652051448822,0.11678832024335861,0.14233577251434326,0.07664233446121216,0.06812652200460434,0.058394160121679306,0.062043797224760056,0.03041362576186657,0.0012165450025349855,0.2523326575756073,0.23651115596294403,0.296957403421402,0.10912778973579407,0.05679513141512871,0.03448275849223137,0.01257606502622366,0.0,0.0008113590301945806,0.0004056795150972903,0.5457494854927063,0.14795587956905365,0.11615833640098572,0.08760545402765274,0.061648279428482056,0.029201816767454147,0.005840363446623087,0.003893575631082058,0.0012978585436940193,0.0006489292718470097,0.5936739444732666,0.21411192417144775,0.09854014962911606,0.036496348679065704,0.029197080060839653,0.014598540030419827,0.007299270015209913,0.002433090005069971,0.002433090005069971,0.0012165450025349855,0.0356564037501812,0.13938412070274353,0.21717990934848785,0.2139384150505066,0.19124796986579895,0.132901132106781,0.042139384895563126,0.024311183020472527,0.0016207455191761255,0.0016207455191761255
457,data\benchmark\db\12\m1257\m1257.off,2635.0,5000.0,0,winged_vehicle,0.01,0.3858380247024838,8.863229751586914,574.4008536274878,0.05216282606124878,1.000822636307936,2.2316265236065957,-0.39575299620628357,-0.24239125847816467,-0.06406411528587341,0.6041653156280518,-0.24239125847816467,-0.06406411528587341,0.6041653156280518,-0.24239125847816467,0.04875236004590988,-0.39575299620628357,-0.24239125847816467,0.04875236004590988,-0.39575299620628357,0.22001539170742035,-0.06406411528587341,0.6041653156280518,0.22001539170742035,-0.06406411528587341,0.6041653156280518,0.22001539170742035,0.04875236004590988,-0.39575299620628357,0.22001539170742035,0.04875236004590988,0.21906116604804993,0.1849217712879181,0.14935988187789917,0.11664295941591263,0.1024182066321373,0.05974395573139191,0.05263157933950424,0.05974395573139191,0.054054055362939835,0.001422475092113018,0.26328274607658386,0.28700190782546997,0.22533206641674042,0.16318786144256592,0.006166982930153608,0.05075901374220848,0.0,0.0,0.0037950663827359676,0.00047438329784199595,0.47076690196990967,0.16249050199985504,0.17008352279663086,0.08504176139831543,0.06833712756633759,0.02581624872982502,0.006074411328881979,0.0091116176918149,0.0015186028322204947,0.0007593014161102474,0.6514936089515686,0.21337126195430756,0.07539118081331253,0.02844950184226036,0.017069701105356216,0.00711237546056509,0.005689900368452072,0.0,0.0,0.001422475092113018,0.07400379329919815,0.18975332379341125,0.29411765933036804,0.22580644488334656,0.11954459547996521,0.06072106212377548,0.02277039922773838,0.01138519961386919,0.0,0.0018975331913679838
458,data\benchmark\db\12\m1258\m1258.off,3118.0,5000.0,0,,0.012384819305896548,0.7013289559951343,3.730515718460083,2248.98190473443,0.18950492143630981,1.0189771121136337,7.793133956623205,-0.46085160970687866,-0.35786595940589905,-0.13444948196411133,0.5382570028305054,-0.35786595940589905,-0.13444948196411133,0.5382570028305054,-0.35786595940589905,0.1333710253238678,-0.46085160970687866,-0.35786595940589905,0.1333710253238678,-0.46085160970687866,0.350347101688385,-0.13444948196411133,0.5382570028305054,0.350347101688385,-0.13444948196411133,0.5382570028305054,0.350347101688385,0.1333710253238678,-0.46085160970687866,0.350347101688385,0.1333710253238678,0.2572115361690521,0.18629807233810425,0.11177884787321091,0.11658653616905212,0.12019230425357819,0.07692307978868484,0.07451923191547394,0.03485576808452606,0.020432692021131516,0.0012019231216982007,0.0032076984643936157,0.027265436947345734,0.09863673150539398,0.12710505723953247,0.3740978240966797,0.16760224103927612,0.1852445900440216,0.01002405770123005,0.0064153969287872314,0.00040096230804920197,0.631173849105835,0.07633098214864731,0.06029506027698517,0.05259782075881958,0.04810776188969612,0.03527902439236641,0.08146247267723083,0.011545863002538681,0.002565747359767556,0.000641436839941889,0.6850961446762085,0.11899038404226303,0.07331730425357819,0.07091346383094788,0.02163461595773697,0.024038461968302727,0.0024038462433964014,0.0012019231216982007,0.0012019231216982007,0.0012019231216982007,0.09935897588729858,0.2419871836900711,0.17307692766189575,0.13621795177459717,0.11698717623949051,0.09615384787321091,0.07852564007043839,0.03846153989434242,0.017628205940127373,0.0016025641234591603
459,data\benchmark\db\12\m1259\m1259.off,2944.0,4999.0,0,winged_vehicle,0.016614688684292497,1.1295415798620634,3.0475544929504395,5220.622023577626,0.2256709337234497,1.017981545680043,5.3973453041761354,-0.5252105593681335,-0.3426021635532379,-0.21057407557964325,0.47540926933288574,-0.3426021635532379,-0.21057407557964325,0.47540926933288574,-0.3426021635532379,0.1177612692117691,-0.5252105593681335,-0.3426021635532379,0.1177612692117691,-0.5252105593681335,0.34429046511650085,-0.21057407557964325,0.47540926933288574,0.34429046511650085,-0.21057407557964325,0.47540926933288574,0.34429046511650085,0.1177612692117691,-0.5252105593681335,0.34429046511650085,0.1177612692117691,0.20891720056533813,0.22038216888904572,0.14012739062309265,0.10063694417476654,0.08407643437385559,0.08280254900455475,0.07006369531154633,0.06878980994224548,0.02292993664741516,0.0012738853693008423,0.035668790340423584,0.21528662741184235,0.30360934138298035,0.11380042135715485,0.13418258726596832,0.051804669201374054,0.051804669201374054,0.07176221162080765,0.02165605127811432,0.00042462843703106046,0.34103259444236755,0.18682065606117249,0.17595109343528748,0.11888586729764938,0.07608695328235626,0.06657608598470688,0.02649456448853016,0.004076086916029453,0.0033967390190809965,0.0006793478387407959,0.6297709941864014,0.20610687136650085,0.08269719779491425,0.04325699806213379,0.01653943955898285,0.010178117081522942,0.00890585221350193,0.0012722646351903677,0.0,0.0012722646351903677,0.07130730152130127,0.1392190158367157,0.24787776172161102,0.2037351429462433,0.14940577745437622,0.10186757147312164,0.061120543628931046,0.016977928578853607,0.006791171617805958,0.0016977929044514894
460,data\benchmark\db\12\m1260\m1260.off,2519.0,5000.0,0,,0.01,0.765523434778371,3.182081460952759,4486.1673529113405,0.19232647120952606,1.0306716423847653,4.896233814342124,-0.4302300810813904,-0.3037464916706085,-0.12693999707698822,0.5820163488388062,-0.3037464916706085,-0.12693999707698822,0.5820163488388062,-0.3037464916706085,0.19116824865341187,-0.4302300810813904,-0.3037464916706085,0.19116824865341187,-0.4302300810813904,0.29353341460227966,-0.12693999707698822,0.5820163488388062,0.29353341460227966,-0.12693999707698822,0.5820163488388062,0.29353341460227966,0.19116824865341187,-0.4302300810813904,0.29353341460227966,0.19116824865341187,0.193452388048172,0.1889880895614624,0.159226194024086,0.1041666641831398,0.0803571417927742,0.0863095223903656,0.0773809552192688,0.0684523805975914,0.0401785708963871,0.0014880952658131719,0.09975185990333557,0.22928039729595184,0.22332505881786346,0.17468982934951782,0.12456575781106949,0.09826302528381348,0.034243177622556686,0.010918114334344864,0.00446650106459856,0.000496277934871614,0.3733121454715729,0.13502779603004456,0.15409055352210999,0.12470214813947678,0.10087370872497559,0.0611596517264843,0.03415409103035927,0.011119936592876911,0.004765687044709921,0.0007942811935208738,0.5967261791229248,0.181547611951828,0.1428571492433548,0.0401785708963871,0.0193452388048172,0.011904762126505375,0.0014880952658131719,0.004464285913854837,0.0,0.0014880952658131719,0.0575396828353405,0.1607142835855484,0.2579365074634552,0.25,0.1388888955116272,0.0595238097012043,0.0416666679084301,0.02380952425301075,0.007936508394777775,0.0019841270986944437
461,data\benchmark\db\12\m1261\m1261.off,2687.0,4998.0,0,winged_vehicle,0.014733362802577608,0.8682816376126828,4.397592544555664,3015.6301968230227,0.1678447723388672,1.0165978053654907,7.84645356338247,-0.6003642082214355,-0.3523077964782715,-0.06556939333677292,0.40329939126968384,-0.3523077964782715,-0.06556939333677292,0.40329939126968384,-0.3523077964782715,0.1626608520746231,-0.6003642082214355,-0.3523077964782715,0.1626608520746231,-0.6003642082214355,0.38042646646499634,-0.06556939333677292,0.40329939126968384,0.38042646646499634,-0.06556939333677292,0.40329939126968384,0.38042646646499634,0.1626608520746231,-0.6003642082214355,0.38042646646499634,0.1626608520746231,0.28870293498039246,0.15062761306762695,0.1241283118724823,0.09623430669307709,0.08228731155395508,0.06973500549793243,0.06694560497999191,0.08368200808763504,0.03626220300793648,0.0013947001425549388,0.07771056145429611,0.1223825067281723,0.18613308668136597,0.15635178983211517,0.18241041898727417,0.17170776426792145,0.04839460179209709,0.034434620290994644,0.02000930719077587,0.00046533270506188273,0.565152645111084,0.13253909349441528,0.10945644229650497,0.05882352963089943,0.03648548200726509,0.03425167500972748,0.03648548200726509,0.020104244351387024,0.0059568132273852825,0.0007446016534231603,0.5913528800010681,0.23709902167320251,0.08228731155395508,0.039051603525877,0.015341701917350292,0.012552301399409771,0.00976290088146925,0.00976290088146925,0.0013947001425549388,0.0013947001425549388,0.05390334501862526,0.1598512977361679,0.24721190333366394,0.24163569509983063,0.1468401551246643,0.08550185710191727,0.03159851208329201,0.022304832935333252,0.00929368007928133,0.0018587360391393304
462,data\benchmark\db\12\m1262\m1262.off,2636.0,4999.0,0,,0.01,0.8066386546076827,4.735528469085693,5248.522815877776,0.14016582071781158,1.0221849003523773,9.02517890911205,-0.5296089053153992,-0.33107131719589233,-0.062158986926078796,0.4708133935928345,-0.33107131719589233,-0.062158986926078796,0.4708133935928345,-0.33107131719589233,0.14909985661506653,-0.5296089053153992,-0.33107131719589233,0.14909985661506653,-0.5296089053153992,0.33212774991989136,-0.062158986926078796,0.4708133935928345,0.33212774991989136,-0.062158986926078796,0.4708133935928345,0.33212774991989136,0.14909985661506653,-0.5296089053153992,0.33212774991989136,0.14909985661506653,0.4295874834060669,0.10810811072587967,0.06258890777826309,0.05689900368452072,0.04836415499448776,0.04267425462603569,0.07681365311145782,0.06401138007640839,0.10953058302402496,0.001422475092113018,0.12760910391807556,0.07495256513357162,0.0659392774105072,0.11148007959127426,0.15132828056812286,0.12903225421905518,0.13709677755832672,0.1603415608406067,0.04174572974443436,0.00047438329784199595,0.563732922077179,0.12063732743263245,0.09939301759004593,0.07587253302335739,0.037177540361881256,0.037936266511678696,0.037177540361881256,0.017450682818889618,0.009863429702818394,0.0007587253348901868,0.8677098155021667,0.09103840589523315,0.017069701105356216,0.008534850552678108,0.009957325644791126,0.001422475092113018,0.0,0.002844950184226036,0.0,0.001422475092113018,0.08522727340459824,0.2594696879386902,0.26893940567970276,0.2291666716337204,0.08712121099233627,0.03787878900766373,0.018939394503831863,0.007575757801532745,0.0037878789007663727,0.0018939394503831863
463,data\benchmark\db\12\m1263\m1263.off,2751.0,4999.0,0,winged_vehicle,0.01,1.1538718778800088,3.776294708251953,15362.884539961491,0.2490168660879135,1.000782940799209,9.322892498738632,-0.6269330382347107,-0.4696683883666992,-0.07974767684936523,0.3732226490974426,-0.4696683883666992,-0.07974767684936523,0.3732226490974426,-0.4696683883666992,0.1851033866405487,-0.6269330382347107,-0.4696683883666992,0.1851033866405487,-0.6269330382347107,0.47039997577667236,-0.07974767684936523,0.3732226490974426,0.47039997577667236,-0.07974767684936523,0.3732226490974426,0.47039997577667236,0.1851033866405487,-0.6269330382347107,0.47039997577667236,0.1851033866405487,0.3269754648208618,0.1607629358768463,0.10626702755689621,0.08583106100559235,0.10081744194030762,0.046321526169776917,0.05994550511240959,0.06675749272108078,0.04495912790298462,0.00136239780113101,0.10272727161645889,0.1627272665500641,0.06772727519273758,0.09090909361839294,0.2581818103790283,0.18727272748947144,0.06727273017168045,0.02863636426627636,0.034090910106897354,0.00045454545761458576,0.4843636453151703,0.14981818199157715,0.1316363662481308,0.07127273082733154,0.04872727394104004,0.042181819677352905,0.04145454615354538,0.02181818149983883,0.00800000037997961,0.0007272727089002728,0.636239767074585,0.19346049427986145,0.09945504367351532,0.04495912790298462,0.017711171880364418,0.00136239780113101,0.00136239780113101,0.00136239780113101,0.00272479560226202,0.00136239780113101,0.04174228757619858,0.20145191252231598,0.24500907957553864,0.2540834844112396,0.13067150115966797,0.08166968822479248,0.02722323127090931,0.010889291763305664,0.005444645881652832,0.0018148820381611586
464,data\benchmark\db\12\m1264\m1264.off,2679.0,5000.0,0,,0.01,0.7868325442373936,4.1916327476501465,4871.323184764368,0.2090948522090912,1.0030180464624883,6.987474924715241,-0.4252140522003174,-0.4996943771839142,-0.08614682406187057,0.4508497714996338,-0.4996943771839142,-0.08614682406187057,0.4508497714996338,-0.4996943771839142,0.15247610211372375,-0.4252140522003174,-0.4996943771839142,0.15247610211372375,-0.4252140522003174,0.5005252957344055,-0.08614682406187057,0.4508497714996338,0.5005252957344055,-0.08614682406187057,0.4508497714996338,0.5005252957344055,0.15247610211372375,-0.4252140522003174,0.5005252957344055,0.15247610211372375,0.3804195821285248,0.14405594766139984,0.09090909361839294,0.067132867872715,0.0839160829782486,0.036363635212183,0.05454545468091965,0.07692307978868484,0.0643356665968895,0.001398601452820003,0.08772748708724976,0.13159123063087463,0.161455899477005,0.15912272036075592,0.10312645882368088,0.09659355878829956,0.2258516103029251,0.02006532810628414,0.013999066315591335,0.0004666355671361089,0.5339806079864502,0.18595966696739197,0.056011948734521866,0.0776699036359787,0.040328603237867355,0.03584764897823334,0.0395817756652832,0.017176996916532516,0.012696041725575924,0.0007468260009773076,0.8545454740524292,0.09650349617004395,0.0195804201066494,0.011188811622560024,0.008391608484089375,0.001398601452820003,0.002797202905640006,0.002797202905640006,0.001398601452820003,0.001398601452820003,0.11007462441921234,0.2985074520111084,0.2985074520111084,0.16977612674236298,0.0746268630027771,0.02798507548868656,0.011194029822945595,0.005597014911472797,0.0018656715983524919,0.0018656715983524919
465,data\benchmark\db\12\m1265\m1265.off,2614.0,4999.0,0,winged_vehicle,0.01,0.374150906659372,7.577049732208252,523.7697421419939,0.04979507997632027,1.0000485179122993,5.281288095589855,-0.6860449314117432,-0.18738286197185516,-0.053494893014431,0.31388217210769653,-0.18738286197185516,-0.053494893014431,0.31388217210769653,-0.18738286197185516,0.07847298681735992,-0.6860449314117432,-0.18738286197185516,0.07847298681735992,-0.6860449314117432,0.189971923828125,-0.053494893014431,0.31388217210769653,0.189971923828125,-0.053494893014431,0.31388217210769653,0.189971923828125,0.07847298681735992,-0.6860449314117432,0.189971923828125,0.07847298681735992,0.3472023010253906,0.15208034217357635,0.10903874039649963,0.06599713116884232,0.07890961319208145,0.060258250683546066,0.06599713116884232,0.06599713116884232,0.05308464914560318,0.0014347202377393842,0.12195122241973877,0.23385939002037048,0.4012434184551239,0.12147297710180283,0.026781443506479263,0.01578192226588726,0.07077953219413757,0.00478240055963397,0.0028694404754787683,0.0004782400792464614,0.5876051783561707,0.13925018906593323,0.07804131507873535,0.039020657539367676,0.05126243457198143,0.03366488218307495,0.03596021607518196,0.027543993666768074,0.0068859984166920185,0.0007651109481230378,0.5214899778366089,0.23065902292728424,0.1432664692401886,0.05730659142136574,0.02865329571068287,0.011461318470537663,0.004297994077205658,0.0014326648088172078,0.0,0.0014326648088172078,0.05544932931661606,0.1701720803976059,0.22944550216197968,0.2179732322692871,0.14722754061222076,0.11854684352874756,0.04015296325087547,0.017208412289619446,0.001912045874632895,0.001912045874632895
466,data\benchmark\db\12\m1266\m1266.off,2878.0,4998.0,0,,0.01,0.8674975908892198,5.385169506072998,6528.371079159808,0.12908729910850525,1.0014378557509287,8.706849446072983,-0.5136773586273193,-0.3476216793060303,-0.050102509558200836,0.48626261949539185,-0.3476216793060303,-0.050102509558200836,0.48626261949539185,-0.3476216793060303,0.13558152318000793,-0.5136773586273193,-0.3476216793060303,0.13558152318000793,-0.5136773586273193,0.3476187586784363,-0.050102509558200836,0.48626261949539185,0.3476187586784363,-0.050102509558200836,0.48626261949539185,0.3476187586784363,0.13558152318000793,-0.5136773586273193,0.3476187586784363,0.13558152318000793,0.3528645932674408,0.1276041716337204,0.1184895858168602,0.0755208358168602,0.0846354141831398,0.0598958320915699,0.05078125,0.0546875,0.07421875,0.0013020833721384406,0.08297132700681686,0.034752387553453445,0.10729800164699554,0.04735013097524643,0.125543013215065,0.3145091235637665,0.10078193247318268,0.13249348104000092,0.053866203874349594,0.0004344048793427646,0.3328700363636017,0.27658095955848694,0.06740792095661163,0.08339124172925949,0.10215427726507187,0.06601806730031967,0.03683113306760788,0.006949270144104958,0.02710215374827385,0.0006949270609766245,0.6458333134651184,0.15234375,0.0703125,0.03515625,0.02994791604578495,0.02864583395421505,0.01822916604578495,0.014322916977107525,0.00390625,0.0013020833721384406,0.078125,0.1875,0.2829861044883728,0.21875,0.1232638880610466,0.0503472238779068,0.0364583320915699,0.01909722201526165,0.0017361111240461469,0.0017361111240461469
467,data\benchmark\db\12\m1267\m1267.off,2767.0,4910.0,0,,0.01,0.4907664380693587,6.024450778961182,1182.0192930973756,0.1554356962442398,1.0060527992532515,5.732816305006536,-0.6071203947067261,-0.4644618332386017,-0.06428138166666031,0.3973813056945801,-0.4644618332386017,-0.06428138166666031,0.3973813056945801,-0.4644618332386017,0.10245609283447266,-0.6071203947067261,-0.4644618332386017,0.10245609283447266,-0.6071203947067261,0.46357855200767517,-0.06428138166666031,0.3973813056945801,0.46357855200767517,-0.06428138166666031,0.3973813056945801,0.46357855200767517,0.10245609283447266,-0.6071203947067261,0.46357855200767517,0.10245609283447266,0.2398373931646347,0.15311652421951294,0.15853658318519592,0.10975609719753265,0.0907859057188034,0.07723577320575714,0.0731707289814949,0.050135500729084015,0.046070460230112076,0.0013550135772675276,0.03208314627408981,0.14234071969985962,0.182557612657547,0.3068233132362366,0.1274288296699524,0.10302756726741791,0.029371893033385277,0.06778129190206528,0.008133755065500736,0.0004518752684816718,0.8033261299133301,0.15545915067195892,0.02024584263563156,0.0,0.02024584263563156,0.0,0.0,0.0,0.0,0.0007230658084154129,0.6558265686035156,0.1639566421508789,0.08536585420370102,0.04471544548869133,0.017615176737308502,0.013550135307013988,0.006775067653506994,0.00542005430907011,0.00542005430907011,0.0013550135772675276,0.08122743666172028,0.19855596125125885,0.25090253353118896,0.20036101341247559,0.12635378539562225,0.08303248882293701,0.036101084202528,0.019855596125125885,0.001805054140277207,0.001805054140277207
468,data\benchmark\db\12\m1268\m1268.off,2618.0,5000.0,0,,0.01,0.20524334525567714,10.878058433532715,86.45841185921428,0.05305035412311554,1.0007602170708203,2.789015032682251,-0.19263498485088348,-0.4777820110321045,-0.050205737352371216,0.3841910660266876,-0.4777820110321045,-0.050205737352371216,0.3841910660266876,-0.4777820110321045,0.04174305498600006,-0.19263498485088348,-0.4777820110321045,0.04174305498600006,-0.19263498485088348,0.5224424004554749,-0.050205737352371216,0.3841910660266876,0.5224424004554749,-0.050205737352371216,0.3841910660266876,0.5224424004554749,0.04174305498600006,-0.19263498485088348,0.5224424004554749,0.04174305498600006,0.2979942560195923,0.14040113985538483,0.1318051517009735,0.11318051815032959,0.0716332346200943,0.07449856400489807,0.05014326795935631,0.054441262036561966,0.06446991115808487,0.0014326648088172078,0.13419292867183685,0.22397325932979584,0.2234957069158554,0.14613179862499237,0.08691499382257462,0.1084049642086029,0.03868194669485092,0.005730659235268831,0.03199617937207222,0.00047755491686984897,0.5714285969734192,0.15737204253673553,0.06799083203077316,0.038197096437215805,0.1046600490808487,0.049656227231025696,0.008403361774981022,0.0,0.0015278839273378253,0.0007639419636689126,0.7682403326034546,0.09871244430541992,0.030042918398976326,0.03433476388454437,0.018597997725009918,0.0200286116451025,0.014306151308119297,0.008583690971136093,0.005722460802644491,0.0014306152006611228,0.13740457594394684,0.2843511402606964,0.221374049782753,0.1564885526895523,0.07442747801542282,0.057251907885074615,0.038167938590049744,0.019083969295024872,0.009541984647512436,0.0019083969527855515
469,data\benchmark\db\12\m1269\m1269.off,2735.0,4999.0,0,,0.01,0.16937564996132207,12.148265838623047,48.59067412881986,0.042440030723810196,1.0011273666855196,5.559452552028966,-0.39397960901260376,-0.3868248164653778,-0.015768129378557205,0.5209735631942749,-0.3868248164653778,-0.015768129378557205,0.5209735631942749,-0.3868248164653778,0.05954740196466446,-0.39397960901260376,-0.3868248164653778,0.05954740196466446,-0.39397960901260376,0.22904974222183228,-0.015768129378557205,0.5209735631942749,0.22904974222183228,-0.015768129378557205,0.5209735631942749,0.22904974222183228,0.05954740196466446,-0.39397960901260376,0.22904974222183228,0.05954740196466446,0.27260273694992065,0.1164383590221405,0.17123287916183472,0.09589041024446487,0.10547944903373718,0.06849315017461777,0.06438355892896652,0.04657534137368202,0.057534247636795044,0.001369863050058484,0.021937843412160873,0.15539304912090302,0.2605118751525879,0.3263254165649414,0.14488117396831512,0.07129798829555511,0.0031992688309401274,0.007769652642309666,0.00822669081389904,0.0004570384044200182,0.6166788339614868,0.10387710481882095,0.047549378126859665,0.07534747570753098,0.08997805416584015,0.04389173537492752,0.0073152887634932995,0.00804681796580553,0.006583760026842356,0.0007315289112739265,0.5630136728286743,0.1698630154132843,0.07945205271244049,0.06575342267751694,0.04520547762513161,0.02054794505238533,0.027397260069847107,0.021917808800935745,0.005479452200233936,0.001369863050058484,0.1590493619441986,0.23765996098518372,0.21937842667102814,0.18464350700378418,0.10603290796279907,0.053016453981399536,0.021937843412160873,0.007312614470720291,0.009140768088400364,0.0018281536176800728
