,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,barycenter,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,angle_three_vertices,barycenter_vertice,two_vertices,square_area_triangle,cube_volume_tetrahedron
10,data/benchmark/db/9/m951/m951.off,951,1089,572.0,0,"[-0.30706692 -0.40771082 -0.33156237  0.73770106 -0.40771082 -0.33156237
  0.73770106 -0.40771082  0.2078335  -0.30706692 -0.40771082  0.2078335
 -0.30706692  0.40739843 -0.33156237  0.73770106  0.40739843 -0.33156237
  0.73770106  0.40739843  0.2078335  -0.30706692  0.40739843  0.2078335 ]",[0.26046214 0.40617105 0.33156362],bed,0.027544242240000013,2.861075613043754,3.54948091506958,141.11480895691378,0.062461912631988525,24652.7308054459,17.637765303963764,[ 1  1 95],[43 82 38 45 35 29 16  2],[147  17   4   1   5   2   4   1],[97],[43 25  4  1]
11,data/benchmark/db/9/m949/m949.off,949,2118,1388.0,0,"[-0.40732688 -0.2462039  -0.4268438   0.58253306 -0.2462039  -0.4268438
  0.58253306 -0.2462039   0.58396286 -0.40732688 -0.2462039   0.58396286
 -0.40732688  0.25164455 -0.4268438   0.58253306  0.25164455 -0.4268438
  0.58253306  0.25164455  0.58396286 -0.40732688  0.25164455  0.58396286]",[0.40732688 0.23721664 0.41552424],bed,0.1119051073238124,3.8110447106221432,2.3205862045288086,165.46539393624795,0.08560386300086975,2237.6096876245188,5.9927824801741885,[  1   1 187],[ 12  80 126 157 133  32  18   6],[340   2   4   1   1   5],[159  29   1],[64 63 13  2]
12,data/benchmark/db/9/m916/m916.off,916,120,60.0,0,"[-0.707106   -0.70710564 -0.5454551   0.7071061  -0.70710564 -0.5454551
  0.7071061  -0.70710564  0.40909117 -0.707106   -0.70710564  0.40909117
 -0.707106    0.7071057  -0.5454551   0.7071061   0.7071057  -0.5454551
  0.7071061   0.7071057   0.40909117 -0.707106    0.7071057   0.40909117]",[0.7071053  0.00120558 0.5454551 ],table,0.09018192432316009,3.0431430191866315,1.7284804582595825,93.84417945088569,0.20454508066177368,484.8299298572978,1.0478168600931337,[ 1 10],[ 2  4  1  3  3  3 16],[16  4],[5 1 5],[2 4 1 1]
13,data/benchmark/db/9/m904/m904.off,904,384,152.0,0,"[-0.6343975  -0.20058273 -0.20061135  0.36560595 -0.20058273 -0.20061135
  0.36560595 -0.20058273  0.20059244 -0.6343975  -0.20058273  0.20059244
 -0.6343975   0.20062134 -0.20061135  0.36560595  0.20062134 -0.20061135
  0.36560595  0.20062134  0.20059244 -0.6343975   0.20062134  0.20059244]",[0.6343896  0.2004003  0.20060165],table,0.009710828071063302,1.5973969436403546,1.822630763053894,41.362846176180504,0.014713125303387642,1957.5504499713625,10.136668267335127,[35],[ 5 14 13 10  7 27 24  2],[20  4 24 16],[27  8],[14 11  1]
14,data/benchmark/db/9/m923/m923.off,923,603,366.0,0,"[-0.49960855 -0.49967074 -0.46705008  0.5003841  -0.49967074 -0.46705008
  0.5003841  -0.49967074  0.06116024 -0.49960855 -0.49967074  0.06116024
 -0.49960855  0.4999302  -0.46705008  0.5003841   0.4999302  -0.46705008
  0.5003841   0.4999302   0.06116024 -0.49960855  0.4999302   0.06116024]",[0.00748817 0.7074017  0.46717128],table,0.024539412588177788,2.0396245643059743,8.181526184082031,54.1649841022688,0.015299668535590172,16043.868571262417,5.107735941437085,[54],[ 8 10 28 17 10 30 23 29  5],[71  9  1  1 17  1],[53  1],[26 11  4]
15,data/benchmark/db/9/m975/m975.off,975,723,460.0,0,"[-0.67218214 -0.3367184  -0.09056038  0.32669663 -0.3367184  -0.09056038
  0.32669663 -0.3367184   0.08319033 -0.67218214 -0.3367184   0.08319033
 -0.67218214  0.31213373 -0.09056038  0.32669663  0.31213373 -0.09056038
  0.32669663  0.31213373  0.08319033 -0.67218214  0.31213373  0.08319033]",[0.65864456 0.36399722 0.08578476],plant,0.00037740241121119876,0.6560810629038326,3.9270987510681152,14.536845415230184,0.00848317053169012,7998.075130105018,15.37028040316877,[ 1 64],[ 4 14 63 83 18 10],[116   2   1   1],[64  1],[47  2]
16,data/benchmark/db/9/m932/m932.off,932,32667,20594.0,0,"[-0.48594183 -0.5151918  -0.42862672  0.5731352  -0.5151918  -0.42862672
  0.5731352  -0.5151918   0.45148665 -0.48594183 -0.5151918   0.45148665
 -0.48594183  0.4819874  -0.42862672  0.5731352   0.4819874  -0.42862672
  0.5731352   0.4819874   0.45148665 -0.48594183  0.4819874   0.45148665]",[0.7319663  0.21128753 0.10377537],table,0.06721989170476533,2.7466974723067783,1.269439935684204,79.92517195353538,0.12472044676542282,818684.5258236991,1.0293625693718336,[   1    1    2    2    1 2897],[ 885 1913 1724 1420 1329  687  661   92],[5280  159    2    2    1],[2712  185    7],[ 772 1103  297    6]
17,data/benchmark/db/9/m906/m906.off,906,534,312.0,0,"[-0.6090176  -0.4687112  -0.17942944  0.3984086  -0.4687112  -0.17942944
  0.3984086  -0.4687112   0.13403837 -0.6090176  -0.4687112   0.13403837
 -0.6090176   0.29470024 -0.17942944  0.3984086   0.29470024 -0.17942944
  0.3984086   0.29470024  0.13403837 -0.6090176   0.29470024  0.13403837]",[0.609477   0.45867303 0.16837408],table,0.00968229062378229,1.2221512669104955,2.9723472595214844,18.551790434808055,0.015737593173980713,1208.9578484794852,9.71716024803748,[ 1 47],[26 19 27 10 11 43  5  1],[40 45  4],[48],[24 12]
18,data/benchmark/db/9/m910/m910.off,910,1056,1136.0,0,"[-0.65988034 -0.64397275 -0.5312867   0.6014737  -0.64397275 -0.5312867
  0.6014737  -0.64397275  0.04134583 -0.65988034 -0.64397275  0.04134583
 -0.65988034  0.5717648  -0.5312867   0.6014737   0.5717648  -0.5312867
  0.6014737   0.5717648   0.04134583 -0.65988034  0.5717648   0.04134583]",[0.66478944 0.06411132 0.5103024 ],table,7.350344361800871e-12,5.777926824518216,14.547383308410645,71147929.97912154,0.014218893833458424,5580.940799537097,6.250115303578773,[ 4  2  1  1  1 85],[  2   3   1 131 115  21   7   1],[158   6   8   4],[94],[65  2  4]
19,data/benchmark/db/9/m996/m996.off,996,1869,1129.0,0,"[-0.3074608  -0.37875903 -0.25653377  0.6925217  -0.37875903 -0.25653377
  0.6925217  -0.37875903  0.33774894 -0.3074608  -0.37875903  0.33774894
 -0.3074608   0.34114775 -0.25653377  0.6925217   0.34114775 -0.25653377
  0.6925217   0.34114775  0.33774894 -0.3074608   0.34114775  0.33774894]",[0.27094853 0.4275882  0.2679934 ],plant,0.0005557752774864384,1.010324325077568,2.0504038333892822,43.74544272249268,0.07979393750429153,27313.81018370524,6.242925019707225,[  1 166],[ 18 113 251  88  27   1],[242  57   5   7],[167],[99 26]
20,data/benchmark/db/9/m902/m902.off,902,594,372.0,0,"[-0.4980217  -0.31130925 -0.21758403  0.5026461  -0.31130925 -0.21758403
  0.5026461  -0.31130925  0.2170571  -0.4980217  -0.31130925  0.2170571
 -0.4980217   0.299763   -0.21758403  0.5026461   0.299763   -0.21758403
  0.5026461   0.299763    0.2170571  -0.4980217   0.299763    0.2170571 ]",[0.5038911  0.30147985 0.21516345],table,0.03355848512869442,2.0882755536695132,2.31573224067688,49.71211486123002,0.03270501270890236,2420.0789568373243,8.429088871799385,[ 1 52],[  1 152   5],[81  6  4  4  4],[27 18  8],[13 10 17]
21,data/benchmark/db/9/m980/m980.off,980,26811,16007.0,0,"[-0.7821524  -0.2060994  -0.20864464  0.22726399 -0.2060994  -0.20864464
  0.22726399 -0.2060994   0.19483912 -0.7821524  -0.2060994   0.19483912
 -0.7821524   0.22942694 -0.20864464  0.22726399  0.22942694 -0.20864464
  0.22726399  0.22942694  0.19483912 -0.7821524   0.22942694  0.19483912]",[0.7850477  0.19749151 0.15470544],plant,0.0005866605885724279,0.28382035981713616,1.1775199174880981,0.9439243338085949,0.010159005410969257,983987.8576377375,6.752427111764444,[   2    1    1    1    1 2378],[ 987 1414 2661 1726  361],[3405  739  305   18    1],[2384],[1701   87]
22,data/benchmark/db/9/m929/m929.off,929,1332,752.0,0,"[-0.23143661 -0.49927193 -0.49925166  0.33448797 -0.49927193 -0.49925166
  0.33448797 -0.49927193  0.4993077  -0.23143661 -0.49927193  0.4993077
 -0.23143661  0.4992857  -0.49925166  0.33448797  0.4992857  -0.49925166
  0.33448797  0.4992857   0.4993077  -0.23143661  0.4992857   0.4993077 ]",[0.23133753 0.21873961 0.6724512 ],table,0.002062831573692763,1.9541073077251656,1.4927523136138916,164.2908367498779,0.08338691294193268,20319.166348347335,1.6311642104213755,[119],[ 54  10 107 118  46   8  12],[140  47  29   6],[115   4],[40 44  5]
23,data/benchmark/db/9/m939/m939.off,939,1194,604.0,0,"[-0.41325045 -0.41320357 -0.21040295  0.41325945 -0.41320357 -0.21040295
  0.41325945 -0.41320357  0.22996081 -0.41325045 -0.41320357  0.22996081
 -0.41325045  0.41321993 -0.21040295  0.41325945  0.41321993 -0.21040295
  0.41325945  0.41321993  0.22996081 -0.41325045  0.41321993  0.22996081]",[7.0715433e-01 1.2105284e-04 2.1038811e-01],table,0.005534311611529803,1.1346713858439736,1.7970863580703735,19.637152126874472,0.03926972672343254,10824.063413307204,4.799339737116194,[107],[ 7 44 66 48 49 52 49  3],[175  24],[107],[36 34 10]
24,data/benchmark/db/9/m940/m940.off,940,1248,652.0,0,"[-0.4389726  -0.4388365  -0.3119164   0.43866032 -0.4388365  -0.3119164
  0.43866032 -0.4388365   0.32400933 -0.4389726  -0.4388365   0.32400933
 -0.4389726   0.43838513 -0.3119164   0.43866032  0.43838513 -0.3119164
  0.43866032  0.43838513  0.32400933 -0.4389726   0.43838513  0.32400933]",[0.7062991  0.03489244 0.31171158],table,0.017896120761327558,2.698850378523628,1.3538509607315063,146.94573122117342,0.0623076967895031,15204.296544519515,2.1328395575513452,[111],[ 8  4 35 81 44 62 65  5 28],[176  32],[102   8   1],[24 38 22]
25,data/benchmark/db/9/m983/m983.off,983,210,74.0,0,"[-0.56721956 -0.44134817 -0.5054465   0.27747416 -0.44134817 -0.5054465
  0.27747416 -0.44134817  0.5260012  -0.56721956 -0.44134817  0.5260012
 -0.56721956  0.5397869  -0.5054465   0.27747416  0.5397869  -0.5054465
  0.27747416  0.5397869   0.5260012  -0.56721956  0.5397869   0.5260012 ]",[0.56348425 0.70140165 0.39469287],plant,0.16910494324466924,1.0574073927101166,1.9453589916229248,2.8750729964941195,0.0787828341126442,1102.1470395075228,1.6921922813774353,[19],[ 3 14 11 16  6  1  5],[11 11  6  4  1  2],[18  1],[9 4 1]
26,data/benchmark/db/9/m920/m920.off,920,1278,736.0,0,"[-0.65757215 -0.64917123 -0.600294    0.6566885  -0.64917123 -0.600294
  0.6566885  -0.64917123  0.10793334 -0.65757215 -0.64917123  0.10793334
 -0.65757215  0.6651406  -0.600294    0.6566885   0.6651406  -0.600294
  0.6566885   0.6651406   0.10793334 -0.65757215  0.6651406   0.10793334]",[0.6903023  0.16603056 0.5861712 ],table,0.04412078474124096,2.6806564801672037,6.162513256072998,91.70687127354827,0.04714422672986984,85384.47125156534,5.413921148164844,[  1 113],[16 64  2 22 58 40 75 24 39],[25 16  2  5  6  5 22 49 36 47],[72  6 18 18],[27 35 10 14]
27,data/benchmark/db/9/m981/m981.off,981,2781,2200.0,0,"[-0.7664621  -0.10404628 -0.18513305  0.25107187 -0.10404628 -0.18513305
  0.25107187 -0.10404628  0.22697861 -0.7664621  -0.10404628  0.22697861
 -0.7664621   0.16925749 -0.18513305  0.25107187  0.16925749 -0.18513305
  0.25107187  0.16925749  0.22697861 -0.7664621   0.16925749  0.22697861]",[ 0.7778432  -0.00145735  0.18531777],plant,0.0007509547301025215,0.4084883724267814,1.4833723306655884,2.487323185399257,0.009645636193454266,47273.2761859847,8.005508665779027,[  1 247],[  3  45  13  54 312 314],[436  18   5   2   1   1],[248],[176  10]
28,data/benchmark/db/9/m974/m974.off,974,1137,388.0,0,"[-0.29586446 -0.19417727 -0.09231701  0.7427863  -0.19417727 -0.09231701
  0.7427863  -0.19417727  0.10792298 -0.29586446 -0.19417727  0.10792298
 -0.29586446  0.1593247  -0.09231701  0.7427863   0.1593247  -0.09231701
  0.7427863   0.1593247   0.10792298 -0.29586446  0.1593247   0.10792298]",[0.21975425 0.35930705 0.0923172 ],plant,0.0011100406547048846,0.11595214633783515,6.882559299468994,0.04679149635203226,0.012772059999406338,13979.513139407843,346.5648585013487,[ 6  1 95],[  7 223  66   7],[189],[102],[76]
29,data/benchmark/db/9/m990/m990.off,990,1473,644.0,0,"[-0.48667637 -0.4426295  -0.40558964  0.48507082 -0.4426295  -0.40558964
  0.48507082 -0.4426295   0.51565087 -0.48667637 -0.4426295   0.51565087
 -0.48667637  0.34218687 -0.40558964  0.48507082  0.34218687 -0.40558964
  0.48507082  0.34218687  0.51565087 -0.48667637  0.34218687  0.51565087]",[0.56653976 0.13031578 0.4558138 ],plant,0.11206945598477008,1.4105533641354768,1.506927728652954,8.38349155689638,0.08559024333953857,16647.76454216531,1.3183666843114727,[  1   1 129],[ 31 165  92  44  41  19],[119 126],[131],[63 36]
30,data/benchmark/db/9/m945/m945.off,945,24348,15659.0,0,"[-0.3284962  -0.40169778 -0.42460316  0.8233829  -0.40169778 -0.42460316
  0.8233829  -0.40169778  0.39191857 -0.3284962  -0.40169778  0.39191857
 -0.3284962   0.40352026 -0.42460316  0.8233829   0.40352026 -0.42460316
  0.8233829   0.40352026  0.39191857 -0.3284962   0.40352026  0.39191857]",[0.13918336 0.39405295 0.42737338],bed,0.1307035188258467,4.052980409958519,2.100903034210205,184.15345606903074,0.1302156150341034,197980.8535822744,6.183405465760347,[   1    1    1    1    3 2158],[   2  364 1015 1845 1557 1027  501  181],[3994    6    2    1   27    1   27],[2144   21],[949 553 120   2]
31,data/benchmark/db/9/m947/m947.off,947,1323,584.0,0,"[-0.51261735 -0.3668425  -0.27041313  0.5062336  -0.3668425  -0.27041313
  0.5062336  -0.3668425   0.17291853 -0.51261735 -0.3668425   0.17291853
 -0.51261735  0.3668333  -0.27041313  0.5062336   0.3668333  -0.27041313
  0.5062336   0.3668333   0.17291853 -0.51261735  0.3668333   0.17291853]",[0.4828492  0.36684403 0.2709966 ],bed,0.05834518306513774,1.7408758042270105,2.927584409713745,21.842425559418828,0.03211154788732529,11756.125865620343,12.438132772267272,[118],[ 62  69  33   6 139  43],[132  72   8   1   1   5   1],[118],[27 37 25]
32,data/benchmark/db/9/m946/m946.off,946,1347,644.0,0,"[-0.49990535 -0.24694265 -0.29950443  0.500101   -0.24694265 -0.29950443
  0.500101   -0.24694265  0.19436082 -0.49990535 -0.24694265  0.19436082
 -0.49990535  0.24692103 -0.29950443  0.500101    0.24692103 -0.29950443
  0.500101    0.24692103  0.19436082 -0.49990535  0.24692103  0.19436082]",[0.49990118 0.24692911 0.2994942 ],bed,0.04993909504701276,1.9147897471281996,2.573054313659668,31.415425476414022,0.024000732228159904,9966.69687878812,12.863127743101339,[  1 119],[  2  54  53  68  31 103  48],[217   3   2   2],[120],[24 45 21]
33,data/benchmark/db/9/m930/m930.off,930,1503,978.0,0,"[-0.56999797 -0.32380167 -0.3241484   0.43122327 -0.32380167 -0.3241484
  0.43122327 -0.32380167  0.32607555 -0.56999797 -0.32380167  0.32607555
 -0.56999797  0.32642275 -0.3241484   0.43122327  0.32642275 -0.3241484
  0.43122327  0.32642275  0.32607555 -0.56999797  0.32642275  0.32607555]",[0.5704005  0.310691   0.33160323],table,0.03096235768266568,1.929860870924168,1.3224642276763916,40.84707757897419,0.04589875042438507,12713.524049437478,5.575598905739689,[134],[ 2 39 72 91 57 65 50 24],[117 110   2  18   3],[131   3],[50 46  5]
34,data/benchmark/db/9/m914/m914.off,914,1728,956.0,0,"[-0.49775928 -0.18333627 -0.19043523  0.5022492  -0.18333627 -0.19043523
  0.5022492  -0.18333627  0.08775729 -0.49775928 -0.18333627  0.08775729
 -0.49775928  0.19040689 -0.19043523  0.5022492   0.19040689 -0.19043523
  0.5022492   0.19040689  0.08775729 -0.49775928  0.19040689  0.08775729]",[0.49778932 0.18407327 0.18929568],table,0.00823532523869916,1.14928811731483,5.7231621742248535,16.72809058951698,0.008392378687858582,31180.39364723926,22.871118727871643,[  2   1 151],[ 34  41 189 196],[208  80],[152   2],[66 49  1]
35,data/benchmark/db/9/m986/m986.off,986,19968,13512.0,0,"[-0.8524369  -0.3355694  -0.19198504  0.15143299 -0.3355694  -0.19198504
  0.15143299 -0.3355694   0.2901502  -0.8524369  -0.3355694   0.2901502
 -0.8524369   0.30016488 -0.19198504  0.15143299  0.30016488 -0.19198504
  0.15143299  0.30016488  0.2901502  -0.8524369   0.30016488  0.2901502 ]",[0.7500744  0.6289661  0.00613236],plant,0.07314992863136861,0.4078928598207275,1.9821630716323853,0.25091773337733464,0.013188738375902176,666426.1891096089,8.447451417031699,[   1    1 1773],[ 269  260   39  665 2547 1544],[3302   24    2],[1775],[1289   43]
36,data/benchmark/db/9/m998/m998.off,998,954,478.0,0,"[-0.27224383 -0.29845127 -0.24713582  0.7369712  -0.29845127 -0.24713582
  0.7369712  -0.29845127  0.24348632 -0.27224383 -0.29845127  0.24348632
 -0.27224383  0.24389228 -0.24713582  0.7369712   0.24389228 -0.24713582
  0.7369712   0.24389228  0.24348632 -0.27224383  0.24389228  0.24348632]",[0.27993792 0.3822718  0.13472748],plant,0.006373661717410002,0.2651926651052037,3.0267457962036133,0.2336092412292716,0.043764617294073105,4827.45886176868,9.799569800986973,[85],[ 40 147  54  11   1   1],[133  14   7   3   2],[85],[62  2]
37,data/benchmark/db/9/m925/m925.off,925,648,408.0,0,"[-0.4621476  -0.39720243 -0.33940592  0.53096396 -0.39720243 -0.33940592
  0.53096396 -0.39720243  0.5344159  -0.4621476  -0.39720243  0.5344159
 -0.4621476   0.46607167 -0.33940592  0.53096396  0.46607167 -0.33940592
  0.53096396  0.46607167  0.5344159  -0.4621476   0.46607167  0.5344159 ]",[ 0.5385625  -0.04833334  0.5763671 ],table,5.845925025096363e-05,2.145513106887603,1.1466388702392578,1291.7155725338064,0.13225042819976807,3897.596207455387,1.1819391437435756,[58],[14 25 34  8 51 21 19],[62 23 12  3  8],[55  3],[15 22  7]
38,data/benchmark/db/9/m950/m950.off,950,1311,724.0,0,"[-0.5287088  -0.4716721  -0.3917327   0.506384   -0.4716721  -0.3917327
  0.506384   -0.4716721   0.3918002  -0.5287088  -0.4716721   0.3918002
 -0.5287088   0.49857867 -0.3917327   0.506384    0.49857867 -0.3917327
  0.506384    0.49857867  0.3918002  -0.5287088   0.49857867  0.3918002 ]",[0.47083786 0.47292376 0.3918288 ],bed,0.0658353224712501,3.6755472505201388,1.292454719543457,193.52476414533166,0.09891869127750397,7300.067731550687,1.7839942505281305,[  1 116],[  7  64 123 134  21],[147  12  12  11  33   3],[74 14 29],[25 32 10 20  1]
39,data/benchmark/db/9/m942/m942.off,942,600,300.0,0,"[-0.4435881  -0.4436241  -0.21453622  0.4435881  -0.4436241  -0.21453622
  0.4435881  -0.4436241   0.29924798 -0.4435881  -0.4436241   0.29924798
 -0.4435881   0.44362527 -0.21453622  0.4435881   0.44362527 -0.21453622
  0.4435881   0.44362527  0.29924798 -0.4435881   0.44362527  0.29924798]",[0.00619256 0.70707816 0.21453618],table,0.016862550866390814,1.8230814986426211,1.4824670553207397,46.66127641597425,0.05888808146119118,7624.484193832985,2.5788924894579117,[54],[ 4  8 12 15 30 19 32 40],[80 16  4],[51  3],[ 8 21 11]
40,data/benchmark/db/9/m944/m944.off,944,411,164.0,0,"[-0.4996916  -0.23991667 -0.25038436  0.5003425  -0.23991667 -0.25038436
  0.5003425  -0.23991667  0.2168808  -0.4996916  -0.23991667  0.2168808
 -0.4996916   0.2401194  -0.25038436  0.5003425   0.2401194  -0.25038436
  0.5003425   0.2401194   0.2168808  -0.4996916   0.2401194   0.2168808 ]",[0.4996734  0.23986688 0.2503853 ],bed,0.06491800652022442,1.9433265132314943,2.306993007659912,28.804128523116404,0.026056479662656784,914.901636429266,13.058526770586186,[ 1 36],[15 12 28  4 23 27],[41 11  2  4  9  1],[37],[13 10  5]
41,data/benchmark/db/9/m928/m928.off,928,1389,752.0,0,"[-0.36758113 -0.49997878 -0.47870192  0.48210713 -0.49997878 -0.47870192
  0.48210713 -0.49997878  0.5216861  -0.36758113 -0.49997878  0.5216861
 -0.36758113  0.50002253 -0.47870192  0.48210713  0.50002253 -0.47870192
  0.48210713  0.50002253  0.5216861  -0.36758113  0.50002253  0.5216861 ]",[0.33804002 0.5003334  0.50734055],table,0.006285723792079701,2.451057717242709,1.082095742225647,185.73038869964552,0.12575995922088623,20698.399648427956,2.0712640654594674,[  1 123],[57 91 94 66 62],[136  59   2  23   6   4   1],[93 28  2  1],[32 32 25  4]
