,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,barycenter,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,angle_three_vertices,barycenter_vertice,two_vertices,square_area_triangle,cube_volume_tetrahedron
14,data/benchmark/db/9/m923/m923.off,923,603,366.0,0,"[0.025    0.025    0.025    0.97442  0.025    0.025    0.97442  0.025
 0.975    0.025    0.025    0.975    0.025    0.526223 0.025    0.97442
 0.526223 0.025    0.97442  0.526223 0.975    0.025    0.526223 0.975   ]",[0.50083715 0.4684938  0.49991003],table,0.024539412588177788,2.0396245643059743,1.852826714515686,54.1649841022688,0.49994319677352905,16043.868571262417,5.1077360777939855,[ 1 53],[  1  38 121],[71  9  1  1 17  1],[52  2],[19 13  8  1]
15,data/benchmark/db/9/m975/m975.off,975,723,460.0,0,"[0.025    0.025    0.025    0.636954 0.025    0.025    0.636954 0.025
 0.199078 0.025    0.025    0.199078 0.025    0.975    0.025    0.636954
 0.975    0.025    0.636954 0.975    0.199078 0.025    0.975    0.199078]",[0.34686685 0.66360086 0.1045237 ],plant,0.00037740241121119876,0.6560810629038326,4.897578239440918,14.536845415230184,0.12363343685865402,7998.075130105018,15.370280708105275,[65],[113  36  33   2   2   6],[116   2   1   1],[64  1],[48  1]
16,data/benchmark/db/9/m932/m932.off,932,32667,20594.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.975    0.025    0.025    0.975    0.025    0.620207 0.025    0.975
 0.620207 0.025    0.975    0.620207 0.975    0.025    0.620207 0.975   ]",[0.49730027 0.31807852 0.4989024 ],table,0.06721989170476533,2.7466974723067783,1.5720558166503906,79.92517195353538,0.5895843505859375,818684.5258236991,1.0293625702446196,[   1    1    2    1    1    1    1 2896],[ 345 1940 1755 1586 2677  408],[5280  159    2    2    1],[2670  224   10],[ 761 1093  317    7]
17,data/benchmark/db/9/m906/m906.off,906,534,312.0,0,"[0.025    0.025    0.025    0.732512 0.025    0.025    0.732512 0.025
 0.975    0.025    0.025    0.975    0.025    0.350511 0.025    0.732512
 0.350511 0.025    0.732512 0.350511 0.975    0.025    0.350511 0.975   ]",[0.44449517 0.22845048 0.6023486 ],table,0.00968229062378229,1.2221512669104955,2.7816529273986816,18.551790434808055,0.2503347098827362,1208.9578484794852,9.717161396797636,[48],[32 51 43 13  3],[40 45  4],[48],[23 13]
18,data/benchmark/db/9/m910/m910.off,910,1056,1136.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.762046 0.025    0.025    0.762046 0.025    0.546104 0.025    0.975
 0.546104 0.025    0.975    0.546104 0.762046 0.025    0.546104 0.762046]",[0.501313   0.51793617 0.4345398 ],table,7.350344361800871e-12,5.777926824518216,1.7853741645812988,71147929.97912154,0.4057524800300598,5580.940799537097,6.2501154004863055,[ 1  1  1  1 90],[  2 150  68  36   8  17],[158   6   8   4],[92  2],[66  4  1]
19,data/benchmark/db/9/m996/m996.off,996,1869,1129.0,0,"[0.025    0.025    0.025    0.723587 0.025    0.025    0.723587 0.025
 0.657661 0.025    0.025    0.657661 0.025    0.975    0.025    0.723587
 0.975    0.025    0.723587 0.975    0.657661 0.025    0.975    0.657661]",[0.3750207  0.30956832 0.32927728],plant,0.0005557752774864384,1.010324325077568,1.4825266599655151,43.74544272249268,0.4639780819416046,27313.81018370524,6.242925622526805,[167],[ 27 285 108  43  25   9   1],[242  57   5   7],[166   1],[91 34]
20,data/benchmark/db/9/m902/m902.off,902,594,372.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.436849 0.025    0.025    0.436849 0.025    0.596181 0.025    0.975
 0.596181 0.025    0.975    0.596181 0.436849 0.025    0.596181 0.436849]",[0.5004638  0.31591147 0.23058505],table,0.03355848512869442,2.0882755536695132,2.2318925857543945,49.71211486123002,0.2539300322532654,2420.0789568373243,8.429089878003253,[ 1 52],[  1 152   5],[81  6  4  4  4],[34 15  4],[23  7 10]
21,data/benchmark/db/9/m980/m980.off,980,26811,16007.0,0,"[0.025    0.025    0.025    0.409023 0.025    0.025    0.409023 0.025
 0.438638 0.025    0.025    0.438638 0.025    0.975    0.025    0.409023
 0.975    0.025    0.409023 0.975    0.438638 0.025    0.975    0.438638]",[0.21497917 0.75920326 0.21958038],plant,0.0005866605885724279,0.28382035981713616,2.3837292194366455,0.9439243338085949,0.1749277114868164,983987.8576377375,6.752428047553266,[   1    1    2    3    3    1 2373],[2656 1968 2487   14   10   14],[3405  739  305   18    1],[2384],[1722   66]
22,data/benchmark/db/9/m929/m929.off,929,1332,752.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.975    0.025    0.025    0.975    0.025    0.562554 0.025    0.975
 0.562554 0.025    0.975    0.562554 0.975    0.025    0.562554 0.975   ]",[0.5000021  0.24483761 0.5000026 ],table,0.002062831573692763,1.9541073077251656,1.7331669330596924,164.2908367498779,0.5347779393196106,20319.166348347335,1.6311640899653477,[  1 118],[ 49 192  77  37],[140  47  29   6],[114   4   1],[42 40  7]
23,data/benchmark/db/9/m939/m939.off,939,1194,604.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.975    0.025    0.025    0.975    0.025    0.443316 0.025    0.975
 0.443316 0.025    0.975    0.443316 0.975    0.025    0.443316 0.975   ]",[0.5000805 0.2248685 0.4999831],table,0.005534311611529803,1.1346713858439736,2.199334144592285,19.637152126874472,0.42142730951309204,10824.063413307204,4.799340258905698,[  1   1 105],[  4  11  60 128 115],[175  24],[105   2],[22 45 13]
24,data/benchmark/db/9/m940/m940.off,940,1248,652.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.975    0.025    0.025    0.975    0.025    0.628823 0.025    0.975
 0.628823 0.025    0.975    0.628823 0.975    0.025    0.628823 0.975   ]",[0.50011957 0.32117626 0.49992114],table,0.017896120761327558,2.698850378523628,1.55051589012146,146.94573122117342,0.597774863243103,15204.296544519515,2.132839570753599,[  1 110],[ 63 176  51  42],[176  32],[103   8],[21 39 24]
25,data/benchmark/db/9/m983/m983.off,983,210,74.0,0,"[0.025    0.025    0.025    0.97343  0.025    0.025    0.97343  0.025
 0.975    0.025    0.025    0.975    0.025    0.832675 0.025    0.97343
 0.832675 0.025    0.97343  0.832675 0.975    0.025    0.832675 0.975   ]",[0.5527881  0.56392944 0.57467556],plant,0.16910494324466924,1.0574073927101166,1.1709251403808594,2.8750729964941195,0.7902870774269104,1102.1470395075228,1.692192286763559,[19],[ 6 10 24  8  5  3],[11 11  6  4  1  2],[17  2],[7 6 1]
26,data/benchmark/db/9/m920/m920.off,920,1278,736.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.676806 0.025    0.025    0.676806 0.025    0.975    0.025    0.975
 0.975    0.025    0.975    0.975    0.676806 0.025    0.975    0.676806]",[0.5037169 0.4950752 0.5861512],table,0.04412078474124096,2.6806564801672037,1.4405901432037354,91.70687127354827,0.6433887481689453,85384.47125156534,5.41392098469227,[  1 113],[ 17  90 209  24],[25 16  2  5  6  5 22 49 36 47],[58 13 22 21],[35 30  9 12]
27,data/benchmark/db/9/m981/m981.off,981,2781,2200.0,0,"[0.025    0.025    0.025    0.422859 0.025    0.025    0.422859 0.025
 0.30968  0.025    0.025    0.30968  0.025    0.975    0.025    0.422859
 0.975    0.025    0.422859 0.975    0.30968  0.025    0.975    0.30968 ]",[0.21263686 0.7544071  0.12400199],plant,0.0007509547301025215,0.4084883724267814,3.148411273956299,2.487323185399257,0.12767720222473145,47273.2761859847,8.005509741793885,[  1 247],[477 146  53  31  21  13],[436  18   5   2   1   1],[248],[180   6]
28,data/benchmark/db/9/m974/m974.off,974,1137,388.0,0,"[0.025    0.025    0.025    0.378277 0.025    0.025    0.378277 0.025
 0.215228 0.025    0.025    0.215228 0.025    0.975    0.025    0.378277
 0.975    0.025    0.378277 0.975    0.215228 0.025    0.975    0.215228]",[0.31638756 0.29920974 0.11270124],plant,0.0011100406547048846,0.11595214633783515,4.5300798416137695,0.04679149635203226,0.07938041538000107,13979.513139407843,346.56485934947347,[12  1 89],[  9 195  69  27   3],[189],[102],[75  1]
29,data/benchmark/db/9/m990/m990.off,990,1473,644.0,0,"[0.025    0.025    0.025    0.927322 0.025    0.025    0.927322 0.025
 0.975    0.025    0.025    0.975    0.025    0.542965 0.025    0.927322
 0.542965 0.025    0.927322 0.542965 0.975    0.025    0.542965 0.975   ]",[0.4878536  0.25872126 0.4979156 ],plant,0.11206945598477008,1.4105533641354768,1.7956959009170532,8.38349155689638,0.49091580510139465,16647.76454216531,1.318366711551988,[131],[ 46 186  76  39  45],[119 126],[131],[73 26]
30,data/benchmark/db/9/m945/m945.off,945,24348,15659.0,0,"[0.025    0.025    0.025    0.740004 0.025    0.025    0.740004 0.025
 0.975    0.025    0.025    0.975    0.025    0.813378 0.025    0.740004
 0.813378 0.025    0.740004 0.813378 0.975    0.025    0.813378 0.975   ]",[0.39613196 0.38240713 0.2637069 ],bed,0.1307035188258467,4.052980409958519,1.3175604343414307,184.15345606903074,0.586855411529541,197980.8535822744,6.183405289189484,[   2    1    1    1 2160],[ 782 1802 1659  950  382   33  666  218],[3994    6    2    1   27    1   27],[2141   24],[962 562  97   3]
31,data/benchmark/db/9/m947/m947.off,947,1323,584.0,0,"[0.025    0.025    0.025    0.721994 0.025    0.025    0.721994 0.025
 0.975    0.025    0.025    0.975    0.025    0.445454 0.025    0.721994
 0.445454 0.025    0.721994 0.445454 0.975    0.025    0.445454 0.975   ]",[0.3735007  0.25099194 0.49999398],bed,0.05834518306513774,1.7408758042270105,2.1887781620025635,21.842425559418828,0.31357473134994507,11756.125865620343,12.43813415848707,[  1 117],[  1 283  68],[132  72   8   1   1   5   1],[116   2],[29 38 22]
32,data/benchmark/db/9/m946/m946.off,946,1347,644.0,0,"[0.025    0.025    0.025    0.494149 0.025    0.025    0.494149 0.025
 0.975    0.025    0.025    0.975    0.025    0.494147 0.025    0.494149
 0.494147 0.025    0.494149 0.494147 0.975    0.025    0.494147 0.975   ]",[0.2595961  0.30950925 0.49990603],bed,0.04993909504701276,1.9147897471281996,1.9730970859527588,31.415425476414022,0.23807770013809204,9966.69687878812,12.863129351365165,[  1   1 118],[  1 332  26],[217   3   2   2],[120],[27 45 18]
33,data/benchmark/db/9/m930/m930.off,930,1503,978.0,0,"[0.025    0.025    0.025    0.641081 0.025    0.025    0.641081 0.025
 0.641081 0.025    0.025    0.641081 0.025    0.975    0.025    0.641081
 0.975    0.025    0.641081 0.975    0.641081 0.025    0.975    0.641081]",[0.3310253  0.5657535  0.33147442],table,0.03096235768266568,1.929860870924168,1.5208687782287598,40.84707757897419,0.40071019530296326,12713.524049437478,5.57559908926006,[134],[  1 106  93  91  97  12],[117 110   2  18   3],[129   5],[47 54]
34,data/benchmark/db/9/m914/m914.off,914,1728,956.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.379987 0.025    0.025    0.379987 0.025    0.288203 0.025    0.975
 0.288203 0.025    0.975    0.288203 0.379987 0.025    0.288203 0.379987]",[0.49787596 0.20539695 0.19935073],table,0.00823532523869916,1.14928811731483,3.3830320835113525,16.72809058951698,0.10677555948495865,31180.39364723926,22.871121654917015,[154],[ 43  42 179 196],[208  80],[153   1],[60 54  2]
35,data/benchmark/db/9/m986/m986.off,986,19968,13512.0,0,"[0.151273 0.152172 0.025    0.581172 0.152172 0.025    0.581172 0.152172
 0.913329 0.151273 0.152172 0.913329 0.151273 0.608205 0.025    0.581172
 0.608205 0.025    0.581172 0.608205 0.913329 0.151273 0.608205 0.913329]",[0.36729807 0.3069312  0.7730145 ],plant,0.07314992863136861,0.4078928598207275,1.5715296268463135,0.25091773337733464,0.3228359818458557,666426.1891096089,8.44745136117957,[   1    1    1    2 1770],[2595 1943  183  312  242   35   14],[3302   24    2],[1775],[1283   49]
36,data/benchmark/db/9/m998/m998.off,998,954,478.0,0,"[0.025    0.025    0.025    0.550817 0.025    0.025    0.550817 0.025
 0.506435 0.025    0.025    0.506435 0.025    0.975    0.025    0.550817
 0.975    0.025    0.550817 0.975    0.506435 0.025    0.975    0.506435]",[0.30876    0.28042573 0.29560736],plant,0.006373661717410002,0.2651926651052037,1.9252225160598755,0.2336092412292716,0.2719791829586029,4827.45886176868,9.799571525256727,[ 1 84],[ 14 162  50  10   8   9   1],[133  14   7   3   2],[85],[54 10]
37,data/benchmark/db/9/m925/m925.off,925,648,408.0,0,"[0.025    0.025    0.025    0.974907 0.025    0.025    0.974907 0.025
 0.975    0.025    0.025    0.975    0.025    0.568592 0.025    0.974907
 0.568592 0.025    0.974907 0.568592 0.975    0.025    0.568592 0.975   ]",[0.5058314  0.3567062  0.49665642],table,5.845925025096363e-05,2.145513106887603,1.7147620916366577,1291.7155725338064,0.5404662489891052,3897.596207455387,1.1819391332721254,[58],[26 61 47 38],[62 23 12  3  8],[55  3],[21 17  6]
38,data/benchmark/db/9/m950/m950.off,950,1311,724.0,0,"[0.025    0.025    0.025    0.769384 0.025    0.025    0.769384 0.025
 0.975    0.025    0.025    0.975    0.025    0.889227 0.025    0.769384
 0.889227 0.025    0.769384 0.889227 0.975    0.025    0.889227 0.975   ]",[0.3972077  0.44493777 0.4999719 ],bed,0.0658353224712501,3.6755472505201388,1.2672475576400757,193.52476414533166,0.6670531034469604,7300.067731550687,1.783994213281175,[  1 116],[  1  44 197 107],[147  12  12  11  33   3],[81 15 21],[28 26  6 28]
39,data/benchmark/db/9/m942/m942.off,942,600,300.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.975    0.025    0.025    0.975    0.025    0.513095 0.025    0.975
 0.513095 0.025    0.975    0.513095 0.975    0.025    0.513095 0.975   ]",[0.49999985 0.22880949 0.5       ],table,0.016862550866390814,1.8230814986426211,1.9002329111099243,46.66127641597425,0.487760990858078,7624.484193832985,2.5788926694565406,[54],[49 38 73],[80 16  4],[50  4],[11 21  8]
40,data/benchmark/db/9/m944/m944.off,944,411,164.0,0,"[0.025    0.025    0.025    0.480987 0.025    0.025    0.480987 0.025
 0.975    0.025    0.025    0.975    0.025    0.468848 0.025    0.480987
 0.468848 0.025    0.480987 0.468848 0.975    0.025    0.468848 0.975   ]",[0.25289777 0.26283875 0.499692  ],bed,0.06491800652022442,1.9433265132314943,2.0795652866363525,28.804128523116404,0.21987205743789673,914.901636429266,13.058528354732005,[37],[96 13],[41 11  2  4  9  1],[37],[17  6  5]
41,data/benchmark/db/9/m928/m928.off,928,1389,752.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.975    0.025    0.025    0.975    0.025    0.804676 0.025    0.975
 0.804676 0.025    0.975    0.804676 0.975    0.025    0.804676 0.975   ]",[0.5000054  0.36357182 0.49520573],table,0.006285723792079701,2.451057717242709,1.2116678953170776,185.73038869964552,0.7649451494216919,20698.399648427956,2.071263948575106,[  1 123],[  7  34  78 199  52],[136  59   2  23   6   4   1],[86 36  1  1],[27 36 26  4]
42,data/benchmark/db/9/m927/m927.off,927,603,366.0,0,"[0.025    0.025    0.025    0.974424 0.025    0.025    0.974424 0.025
 0.975    0.025    0.025    0.975    0.025    0.354664 0.025    0.974424
 0.354664 0.025    0.974424 0.354664 0.975    0.025    0.354664 0.975   ]",[0.50098515 0.30702436 0.49990234],table,0.02990629246255834,2.108484553695166,2.7490808963775635,54.20383110684026,0.3369533121585846,16587.18865478318,12.56081074580977,[54],[  1  14  32 113],[71  9 17  1  1  1],[52  2],[19 21  1]
43,data/benchmark/db/9/m931/m931.off,931,162,88.0,0,"[0.025    0.025    0.025    0.811207 0.025    0.025    0.811207 0.025
 0.772727 0.025    0.025    0.772727 0.025    0.975    0.025    0.811207
 0.975    0.025    0.811207 0.975    0.772727 0.025    0.975    0.772727]",[0.4181034  0.6575245  0.39886373],table,0.04475375566458184,2.0175522594481183,1.2617651224136353,38.82036685515048,0.6111705303192139,1180.708049052342,2.4191193322555473,[15],[ 2  4 22 15],[27],[9 4 2],[2 3 1 5]
44,data/benchmark/db/9/m992/m992.off,992,1473,644.0,0,"[0.025    0.025    0.025    0.914445 0.025    0.025    0.914445 0.025
 0.975    0.025    0.025    0.975    0.025    0.510263 0.025    0.914445
 0.510263 0.025    0.914445 0.510263 0.975    0.025    0.510263 0.975   ]",[0.48567832 0.23978156 0.49645457],plant,0.038254227327257126,0.5704782848170938,1.9107792377471924,0.949243508685979,0.4549422860145569,19270.70755486938,1.4328668407140126,[131],[ 27 201  67  55  42],[245],[129   2],[62 33  4]
45,data/benchmark/db/9/m921/m921.off,921,5763,3680.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.975    0.025    0.025    0.975    0.025    0.468679 0.025    0.975
 0.468679 0.025    0.975    0.468679 0.975    0.025    0.468679 0.975   ]",[0.50000036 0.31516343 0.49999988],table,0.13428948399359883,0.9323602894676827,2.080315113067627,2.211720796484629,0.4455380141735077,389045.9586694998,2.527858848411931,[  1   1   1   3   1   1 505],[ 71 151 487 827],[952   4   1   3],[476  37],[127 149 108   1]
46,data/benchmark/db/9/m922/m922.off,922,162,88.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.928504 0.025    0.025    0.928504 0.025    0.535625 0.025    0.975
 0.535625 0.025    0.975    0.535625 0.928504 0.025    0.535625 0.928504]",[0.49999997 0.35925916 0.47675204],table,0.05689100249061765,2.117468934922548,1.8203034400939941,39.80424121484808,0.484896719455719,731.2385763378659,1.597117629523024,[15],[ 1  4 13 25],[27],[12  3],[2 7 2]
47,data/benchmark/db/9/m994/m994.off,994,1185,454.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.863712 0.025    0.025    0.863712 0.025    0.64508  0.025    0.975
 0.64508  0.025    0.975    0.64508  0.863712 0.025    0.64508  0.863712]",[0.48807615 0.43872282 0.46038884],plant,0.03390514873239435,0.8644620250233247,1.5114405155181885,3.508366316703884,0.5432342290878296,14660.523201372444,1.3198029663335884,[106],[  2 113  88 109   4],[175  18   2   1   1],[102   4],[36 42  1]
48,data/benchmark/db/9/m977/m977.off,977,4644,3044.0,0,"[0.025    0.025    0.025    0.570625 0.025    0.025    0.570625 0.025
 0.651253 0.025    0.025    0.651253 0.025    0.975    0.025    0.570625
 0.975    0.025    0.570625 0.975    0.651253 0.025    0.975    0.651253]",[0.327132   0.6500994  0.33140364],plant,4.734843098275198e-05,0.3290120010969008,1.7086528539657593,5.175858833680057,0.36233073472976685,91823.12267081845,23.83517447380009,[  1   1   2   1   2 406],[ 28  28 748 217 104 113],[764   7   2   1],[409   4],[283  26   1]
49,data/benchmark/db/9/m978/m978.off,978,10233,3966.0,0,"[0.025    0.025    0.025    0.410114 0.025    0.025    0.410114 0.025
 0.465016 0.025    0.025    0.465016 0.025    0.975    0.025    0.410114
 0.975    0.025    0.410114 0.975    0.465016 0.025    0.975    0.465016]",[0.26120853 0.65052044 0.23261307],plant,0.025008108814785615,1.0424785188752976,2.377387762069702,7.16408811851305,0.18594184517860413,52694.28179457721,28.742501147767012,[  1   1   1 907],[ 699 1273  417  153  132   54],[1596   73   36],[910],[664  19]
50,data/benchmark/db/9/m918/m918.off,918,234,124.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.484823 0.025    0.025    0.484823 0.025    0.374845 0.025    0.975
 0.374845 0.025    0.975    0.374845 0.484823 0.025    0.374845 0.484823]",[0.5083499  0.27790815 0.24941865],table,0.01593266890770713,1.337282023799772,2.6010751724243164,18.94631504000266,0.1771901398897171,585.7197675346004,10.028231244070046,[ 1 20],[28 34],[25  8  6],[19  2],[9 4 3]
