,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,barycenter,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,angle_three_vertices,barycenter_vertice,two_vertices,square_area_triangle,cube_volume_tetrahedron
12,data\benchmark\db\0\m2\m2.off,2,10485,6667.0,0,"[-0.5993429  -0.3161761  -0.28405276  0.5088336  -0.3161761  -0.28405276
  0.5088336  -0.3161761   0.16716897 -0.5993429  -0.3161761   0.16716897
 -0.5993429   0.30676067 -0.28405276  0.5088336   0.30676067 -0.28405276
  0.5088336   0.30676067  0.16716897 -0.5993429   0.30676067  0.16716897]",[0.6023169  0.31941497 0.07824367],,0.009275991891157942,0.6403094398662398,3.043827772140503,2.7257720465551962,0.02609342709183693,191148.64200471865,7.861078510091982,[  1   1 930],[ 11  84 234 370 441 430 859 245 122],[1445  248   45    5    2    1    1],[931   1],[494 200   5]
13,data\benchmark\db\0\m20\m20.off,20,4872,3042.0,0,"[-0.55041945 -0.49877813 -0.2095895   0.5539013  -0.49877813 -0.2095895
  0.5539013  -0.49877813  0.2030506  -0.55041945 -0.49877813  0.2030506
 -0.55041945  0.5646454  -0.2095895   0.5539013   0.5646454  -0.2095895
  0.5539013   0.5646454   0.2030506  -0.55041945  0.5646454   0.2030506 ]",[0.58278215 0.30026102 0.21395113],arthropod,0.013994609934714464,0.8736622034217493,2.780811309814453,5.637028670164122,0.06350566446781158,53010.82852551656,2.82346379473656,[434],[ 12 112 484 555  45  34  42  15],[785  27],[434],[275  49   1]
14,data\benchmark\db\0\m21\m21.off,21,1038,556.0,0,"[-0.4999997  -0.38558555 -0.31550613  0.5000002  -0.38558555 -0.31550613
  0.5000002  -0.38558555  0.23838589 -0.4999997  -0.38558555  0.23838589
 -0.4999997   0.4592121  -0.31550613  0.5000002   0.4592121  -0.31550613
  0.5000002   0.4592121   0.23838589 -0.4999997   0.4592121   0.23838589]",[0.50000685 0.38555887 0.27969584],arthropod,0.01716576533617766,0.979927114964957,2.097440242767334,7.182071745061212,0.054734863340854645,9185.526095104677,2.9448214929258825,[93],[  7  65 135  38  13  17   1],[90 28 25 17  2  7  3  1],[92  1],[41 28  1]
15,data\benchmark\db\0\m22\m22.off,22,999,620.0,0,"[-0.15568742 -0.49999946 -0.32363886  0.54343414 -0.49999946 -0.32363886
  0.54343414 -0.49999946  0.24717185 -0.15568742 -0.49999946  0.24717185
 -0.15568742  0.5000004  -0.32363886  0.54343414  0.5000004  -0.32363886
  0.54343414  0.5000004   0.24717185 -0.15568742  0.5000004   0.24717185]",[0.12174483 0.49999982 0.3236389 ],arthropod,0.027960301146766158,0.9567828423871904,2.198608636856079,5.238044862274271,0.06716086715459824,12367.994144976861,6.798145554589937,[ 1 88],[  7 121 103  16   1  14   4],[137  19   4   3   3],[89],[61  6]
16,data\benchmark\db\0\m23\m23.off,23,1386,878.0,0,"[-0.5772746  -0.23687406 -0.2219982   0.40405077 -0.23687406 -0.2219982
  0.40405077 -0.23687406  0.1611454  -0.5772746  -0.23687406  0.1611454
 -0.5772746   0.23743269 -0.2219982   0.40405077  0.23743269 -0.2219982
  0.40405077  0.23743269  0.1611454  -0.5772746   0.23743269  0.1611454 ]",[0.6027954  0.23546323 0.12244485],arthropod,0.01206371096908068,0.5161578610966084,2.5073676109313965,1.2520082088885789,0.015459462068974972,9317.809463066216,6.896381931847159,[  1 123],[  9  16  27 110  92  74  33   8],[209  18   4],[124],[77 16]
17,data\benchmark\db\0\m24\m24.off,24,489,284.0,0,"[-0.49980122 -0.36994836 -0.21985042  0.5001986  -0.36994836 -0.21985042
  0.5001986  -0.36994836  0.20522518 -0.49980122 -0.36994836  0.20522518
 -0.49980122  0.50515836 -0.21985042  0.5001986   0.50515836 -0.21985042
  0.5001986   0.50515836  0.20522518 -0.49980122  0.50515836  0.20522518]",[0.49986848 0.3698148  0.21977665],arthropod,0.030999151475759712,1.0721324968688333,2.4614832401275635,6.999555743450425,0.05185619741678238,4843.765089070502,7.018155213707727,[44],[ 7 41 28 13 19 19  3],[43 27  5  3  3],[43  1],[20 13]
18,data\benchmark\db\0\m25\m25.off,25,3747,2494.0,0,"[-0.4632366  -0.417024   -0.34468257  0.5347352  -0.417024   -0.34468257
  0.5347352  -0.417024    0.2203134  -0.4632366  -0.417024    0.2203134
 -0.4632366   0.4171543  -0.34468257  0.5347352   0.4171543  -0.34468257
  0.5347352   0.4171543   0.2203134  -0.4632366   0.4171543   0.2203134 ]",[0.46095666 0.4184652  0.25532424],arthropod,0.007338916100378882,0.37317197550990855,2.427156925201416,0.6066121483449292,0.049144670367240906,44287.07959269638,3.7672542446064776,[  1 333],[ 32 204 593  73  56   3  37   1],[541  29  44   4   4   2],[334],[219  31]
19,data\benchmark\db\0\m26\m26.off,26,15798,10274.0,0,"[-0.5792892  -0.4727304  -0.22948729  0.4676695  -0.4727304  -0.22948729
  0.4676695  -0.4727304   0.14663222 -0.5792892  -0.4727304   0.14663222
 -0.5792892   0.5447533  -0.22948729  0.4676695   0.5447533  -0.22948729
  0.4676695   0.5447533   0.14663222 -0.5792892   0.5447533   0.14663222]",[0.18944643 0.60741186 0.32829657],arthropod,0.01221141132267289,0.7178595426068467,3.715099573135376,3.347614988340905,0.03735668584704399,509967.46462568943,6.051696848924982,[   2    2    1    3    4    1    3 1389],[ 441 1013 1162  924  370  251   51],[2593   13    7   16    1    2    1],[1405],[605 443   6]
20,data\benchmark\db\0\m27\m27.off,27,1023,1024.0,0,"[-0.5324124  -0.45777172 -0.66721404  0.37036055 -0.45777172 -0.66721404
  0.37036055 -0.45777172  0.56743133 -0.5324124  -0.45777172  0.56743133
 -0.5324124   0.4954671  -0.66721404  0.37036055  0.4954671  -0.66721404
  0.37036055  0.4954671   0.56743133 -0.5324124   0.4954671   0.56743133]",[0.6903464  0.36611333 0.50679994],,0.002028545781481158,3.9557705198755335,1.5321052074432373,1374.3611240837724,0.10412447899580002,6209.34497813828,2.5523322727436835,[91],[  8  22  35  50 119  27  11],[82 51 11 10  9  4  2  1],[84  6  1],[31 34  4]
21,data\benchmark\db\0\m28\m28.off,28,18228,11660.0,0,"[-0.5468338  -0.3063028  -0.23686224  0.5256472  -0.3063028  -0.23686224
  0.5256472  -0.3063028   0.22955906 -0.5468338  -0.3063028   0.22955906
 -0.5468338   0.24539065 -0.23686224  0.5256472   0.24539065 -0.23686224
  0.5256472   0.24539065  0.22955906 -0.5468338   0.24539065  0.22955906]",[0.56686944 0.10214052 0.25217837],,0.012857340100063466,1.1576899485644747,2.2898125648498535,13.68362682979645,0.02961057610809803,678115.4469650729,7.23757129367494,[   1    1    1    1 1617],[  18  396 1442 1509  767  171  557],[2890  117   25    2    1    2    1],[1621],[847 366   3]
22,data\benchmark\db\0\m29\m29.off,29,8916,5878.0,0,"[-0.78909427 -0.47088617 -0.16932878  0.46932346 -0.47088617 -0.16932878
  0.46932346 -0.47088617  0.16934276 -0.78909427 -0.47088617  0.16934276
 -0.78909427  0.17800984 -0.16932878  0.46932346  0.17800984 -0.16932878
  0.46932346  0.17800984  0.16934276 -0.78909427  0.17800984  0.16934276]",[0.7891051  0.47083238 0.16939148],,0.02677415681606979,0.7914366219659037,2.7714409828186035,3.029636510329459,0.014147603884339333,205442.59041633652,8.999207309744694,[  2   2 789],[161 291 771 730 424],[1437   28    7    4    4    4    1    1],[793],[461 134]
23,data\benchmark\db\0\m3\m3.off,3,1458,912.0,0,"[-0.48989153 -0.55230767 -0.31709987  0.46338153 -0.55230767 -0.31709987
  0.46338153 -0.55230767  0.2939914  -0.48989153 -0.55230767  0.2939914
 -0.48989153  0.44650596 -0.31709987  0.46338153  0.44650596 -0.31709987
  0.46338153  0.44650596  0.2939914  -0.48989153  0.44650596  0.2939914 ]",[0.50528866 0.6371327  0.06149508],,0.010936554243576209,0.7251078321713094,1.5761737823486328,3.645587552691457,0.0608275905251503,26229.667185307095,5.250514425953586,[  1 129],[  3  14  47  80 126  86  32],[227  11   2   2   1],[125   5],[60 34  4]
24,data\benchmark\db\0\m30\m30.off,30,1170,800.0,0,"[-0.6193976  -0.3285911  -0.17581634  0.39385694 -0.3285911  -0.17581634
  0.39385694 -0.3285911   0.17623432 -0.6193976  -0.3285911   0.17623432
 -0.6193976   0.14587137 -0.17581634  0.39385694  0.14587137 -0.17581634
  0.39385694  0.14587137  0.17623432 -0.6193976   0.14587137  0.17623432]",[0.6272599 0.3199028 0.1763324],,0.013933265314518562,0.6366462895104492,2.700029134750366,2.18609073355964,0.010125094093382359,12720.659815093904,11.38609868410384,[104],[  6  28  73 161  38   6],[179   9   4   2   1],[104],[65 13]
25,data\benchmark\db\0\m31\m31.off,31,5406,3548.0,0,"[-0.44774958 -0.2503934  -0.2846141   0.550666   -0.2503934  -0.2846141
  0.550666   -0.2503934   0.15292254 -0.44774958 -0.2503934   0.15292254
 -0.44774958  0.25049743 -0.2846141   0.550666    0.25049743 -0.2846141
  0.550666    0.25049743  0.15292254 -0.44774958  0.25049743  0.15292254]",[0.47643283 0.2502075  0.2785277 ],,0.061625139919794986,1.0953672020185168,3.600947141647339,5.294198731707067,0.021094197407364845,103557.58886045954,14.00384331854268,[  1 480],[ 16 154 295 362 105 324 181   4],[865  29   4   1   1   1],[479   2],[197 163   1]
26,data\benchmark\db\0\m32\m32.off,32,3387,2246.0,0,"[-0.70636797 -0.27838764 -0.18841645  0.4164163  -0.27838764 -0.18841645
  0.4164163  -0.27838764  0.18818524 -0.70636797 -0.27838764  0.18818524
 -0.70636797  0.31380296 -0.18841645  0.4164163   0.31380296 -0.18841645
  0.4164163   0.31380296  0.18818524 -0.70636797  0.31380296  0.18818524]",[0.70603347 0.23571764 0.18873033],,0.031105517442876027,0.7621666372382555,2.2127997875213623,2.5103315684557503,0.024590667337179184,81018.9277906076,10.520092109157655,[  1   2 299],[ 16 110 182 177 161 257],[496  54   8   1   3   1   1],[302],[145  80   1]
27,data\benchmark\db\0\m33\m33.off,33,9432,6164.0,0,"[-0.2940212  -0.6091453  -0.27234337  0.48673648 -0.6091453  -0.27234337
  0.48673648 -0.6091453   0.27133366 -0.2940212  -0.6091453   0.27133366
 -0.2940212   0.24209148 -0.27234337  0.48673648  0.24209148 -0.27234337
  0.48673648  0.24209148  0.27133366 -0.2940212   0.24209148  0.27133366]",[0.510036   0.48426062 0.26963964],,0.039150607477095145,1.406053700301088,2.0105478763580322,14.04871073582122,0.03197253495454788,258222.20381142938,4.562233374682442,[  2   2   1 834],[  4 283 369 473 830 522  34],[1508   35    2   16   11],[835   4],[334 291   4]
28,data\benchmark\db\0\m34\m34.off,34,699,462.0,0,"[-0.50000715 -0.2740916  -0.12372701  0.4999956  -0.2740916  -0.12372701
  0.4999956  -0.2740916   0.11130446 -0.50000715 -0.2740916   0.11130446
 -0.50000715  0.27466404 -0.12372701  0.4999956   0.27466404 -0.12372701
  0.4999956   0.27466404  0.11130446 -0.50000715  0.27466404  0.11130446]",[0.5000428  0.26109326 0.16734871],,0.0030123005693538964,0.3815686630600563,4.492143154144287,1.0122060974827007,0.015285532921552658,7714.018848520075,8.213522974498046,[63],[56 79 48  3],[67 18 11 15  1  4],[63],[39  8]
29,data\benchmark\db\0\m35\m35.off,35,2097,1394.0,0,"[-0.3427744  -0.42923683 -0.27975875  0.46890157 -0.42923683 -0.27975875
  0.46890157 -0.42923683  0.3110916  -0.3427744  -0.42923683  0.3110916
 -0.3427744   0.49193913 -0.27975875  0.46890157  0.49193913 -0.27975875
  0.46890157  0.49193913  0.3110916  -0.3427744   0.49193913  0.3110916 ]",[0.18380266 0.6334596  0.0726143 ],,0.06508672264101886,1.4949739783779072,1.5813320875167847,13.096483442927278,0.07175981998443604,60572.976321853974,2.2587172670137137,[  1 186],[ 36  56  84 137 100 105  41],[315  26   6   2],[187],[52 80  8]
30,data\benchmark\db\0\m36\m36.off,36,3867,2531.0,0,"[-0.32243264 -0.57935596 -0.6776227   0.4334945  -0.57935596 -0.6776227
  0.4334945  -0.57935596  0.20861697 -0.32243264 -0.57935596  0.20861697
 -0.32243264  0.38402772 -0.6776227   0.4334945   0.38402772 -0.6776227
  0.4334945   0.38402772  0.20861697 -0.32243264  0.38402772  0.20861697]",[0.5341929  0.5841116  0.08348567],,0.029839074729344283,1.160905622322594,2.07794451713562,9.057285705786123,0.034729283303022385,44112.26773011573,9.706847298709972,[  1   1 342],[  2   9  15 145 503  77 280],[595  42   2   1   1   1   2],[344],[204  54]
31,data\benchmark\db\0\m37\m37.off,37,1701,1130.0,0,"[-0.4985323  -0.47420412 -0.18666625  0.5012987  -0.47420412 -0.18666625
  0.5012987  -0.47420412  0.22928119 -0.4985323  -0.47420412  0.22928119
 -0.4985323   0.2959428  -0.18666625  0.5012987   0.2959428  -0.18666625
  0.5012987   0.2959428   0.22928119 -0.4985323   0.2959428   0.22928119]",[0.50841695 0.4689074  0.08313164],,0.00837287613863448,0.7266777402635816,2.1863927841186523,4.193611916371116,0.03401518240571022,20118.13543487136,4.145759349327422,[  1   1 150],[162 109 140  42],[247  27   5   1   2   1],[152],[79 32  3]
32,data\benchmark\db\0\m38\m38.off,38,1392,930.0,0,"[-0.50000054 -0.20114811 -0.05799842  0.49999934 -0.20114811 -0.05799842
  0.49999934 -0.20114811  0.08721976 -0.50000054 -0.20114811  0.08721976
 -0.50000054  0.13697244 -0.05799842  0.49999934  0.13697244 -0.05799842
  0.49999934  0.13697244  0.08721976 -0.50000054  0.13697244  0.08721976]",[0.50000054 0.06498556 0.16102341],,0.001765168973597243,0.2657977531880561,5.732638359069824,0.44695188563949356,0.00597334373742342,18198.071335676683,18.88727076353859,[124],[123 189  29  17  13],[218  10   1   2   1],[124],[91  2]
33,data\benchmark\db\0\m39\m39.off,39,1947,1156.0,0,"[-0.32194635 -0.49999994 -0.13131142  0.5798173  -0.49999994 -0.13131142
  0.5798173  -0.49999994  0.09280255 -0.32194635 -0.49999994  0.09280255
 -0.32194635  0.49999994 -0.13131142  0.5798173   0.49999994 -0.13131142
  0.5798173   0.49999994  0.09280255 -0.32194635  0.49999994  0.09280255]",[0.30637237 0.49999994 0.17356864],,0.010029046527904005,0.6566653575713586,6.247859001159668,2.8274992206507696,0.026904260739684105,39756.247794410614,26.06365490729654,[  1   1 172],[129 143 159  32  53   3],[315   3   5   1],[169   5],[117  13]
34,data\benchmark\db\0\m4\m4.off,4,13038,8216.0,0,"[-0.50144833 -0.2817277  -0.12046118  0.52907944 -0.2817277  -0.12046118
  0.52907944 -0.2817277   0.20504965 -0.50144833 -0.2817277   0.20504965
 -0.50144833  0.278069   -0.12046118  0.52907944  0.278069   -0.12046118
  0.52907944  0.278069    0.20504965 -0.50144833  0.278069    0.20504965]",[ 0.51529276  0.28249064 -0.00897014],,0.001896953017106779,0.4124945479717199,2.5802505016326904,1.611485310225568,0.030167022719979286,196932.49453476217,14.52153341020095,[   1    1    2    1    1 1153],[ 112  401  585 1064  691  314  207   96    6],[2172    1],[1145   13    1],[714 156]
35,data\benchmark\db\0\m40\m40.off,40,8052,5390.0,0,"[-0.49987727 -0.13818422 -0.11714622  0.5001224  -0.13818422 -0.11714622
  0.5001224  -0.13818422  0.14503568 -0.49987727 -0.13818422  0.14503568
 -0.49987727  0.1498285  -0.11714622  0.5001224   0.1498285  -0.11714622
  0.5001224   0.1498285   0.14503568 -0.49987727  0.1498285   0.14503568]",[0.49978068 0.21836227 0.04393743],,0.0013517909772064783,0.3097152721832387,3.4482715129852295,0.8080404311323829,0.010867899283766747,127034.38891633916,7.767254199845578,[  1   2 713],[  53 1042  728  269   55],[1314   15   10    3],[716],[488  49]
36,data\benchmark\db\0\m41\m41.off,41,5472,3709.0,0,"[-0.4995976  -0.27867976 -0.08395222  0.50040203 -0.27867976 -0.08395222
  0.50040203 -0.27867976  0.04387921 -0.4995976  -0.27867976  0.04387921
 -0.4995976   0.18979895 -0.08395222  0.50040203  0.18979895 -0.08395222
  0.50040203  0.18979895  0.04387921 -0.4995976   0.18979895  0.04387921]",[0.49976367 0.27200654 0.10653947],,0.0016581972307926317,0.3302265251906113,11.404080390930176,0.8843369498498929,0.004167462699115276,79571.38173668865,47.852088270569,[  1   1   1 484],[128 669 546 116],[890  17   4   1],[487],[355  10]
37,data\benchmark\db\0\m42\m42.off,42,348,265.0,0,"[-0.511403   -0.15196535 -0.1731896   0.48788565 -0.15196535 -0.1731896
  0.48788565 -0.15196535  0.09103568 -0.511403   -0.15196535  0.09103568
 -0.511403    0.2724353  -0.1731896   0.48788565  0.2724353  -0.1731896
  0.48788565  0.2724353   0.09103568 -0.511403    0.2724353   0.09103568]",[0.5182486  0.22698142 0.05141232],,0.0014325481728745964,0.2852166011137963,5.359279632568359,0.6130131387923156,0.012100215069949627,1588.2289008180876,5.815586023567793,[ 1 30],[ 7 35 34 13  3],[38  9  8  1  2],[31],[21  3]
38,data\benchmark\db\0\m43\m43.off,43,123,60.0,0,"[-0.55876815 -0.37089765 -0.22810651  0.5750675  -0.37089765 -0.22810651
  0.5750675  -0.37089765  0.16308081 -0.55876815 -0.37089765  0.16308081
 -0.55876815  0.59248984 -0.22810651  0.5750675   0.59248984 -0.22810651
  0.5750675   0.59248984  0.16308081 -0.55876815  0.59248984  0.16308081]",[0.36392623 0.45531157 0.35681468],,0.0187104414928437,0.23621163114620813,3.633105754852295,0.09635224058392483,0.05556516721844673,329.0939180989152,6.442940070853811,[11],[ 9 10  7  4  2],[9 8 3],[11],[9]
39,data\benchmark\db\0\m44\m44.off,44,1203,798.0,0,"[-0.2329966  -0.49999973 -0.11298519  0.23587155 -0.49999973 -0.11298519
  0.23587155 -0.49999973  0.09764942 -0.2329966  -0.49999973  0.09764942
 -0.2329966   0.5000001  -0.11298519  0.23587155  0.5000001  -0.11298519
  0.23587155  0.5000001   0.09764942 -0.2329966   0.5000001   0.09764942]",[0.24708429 0.49999973 0.08710412],,0.0026268769858843683,0.42475722501805724,5.120359420776367,1.4952109080778808,0.011516362428665161,18617.64221880773,11.658337790951421,[107],[24 96 80 85 32  3],[183  10   3   1   3],[107],[77  4]
40,data\benchmark\db\0\m45\m45.off,45,49626,33072.0,0,"[-0.16323437 -0.50100875 -0.07863131  0.3062855  -0.50100875 -0.07863131
  0.3062855  -0.50100875  0.15915516 -0.16323437 -0.50100875  0.15915516
 -0.16323437  0.49898756 -0.07863131  0.3062855   0.49898756 -0.07863131
  0.3062855   0.49898756  0.15915516 -0.16323437  0.49898756  0.15915516]",[0.04731014 0.50120556 0.21275678],,0.002822417159340302,0.40357208915943454,3.1352269649505615,1.2372366236393593,0.02432410605251789,1370596.168577337,4.15063402626219,[   5    2    3    4    4    5    3    3 4383],[ 441  334 2907 7548 1683  199  121],[8103  124   30   10    4],[4412],[3179  130]
41,data\benchmark\db\0\m46\m46.off,46,1728,1094.0,0,"[-0.5293345  -0.49469057 -0.2612685   0.17481524 -0.49469057 -0.2612685
  0.17481524 -0.49469057  0.0869717  -0.5293345  -0.49469057  0.0869717
 -0.5293345   0.5037658  -0.2612685   0.17481524  0.5037658  -0.2612685
  0.17481524  0.5037658   0.0869717  -0.5293345   0.5037658   0.0869717 ]",[0.5940242  0.4743431  0.17334574],,0.0026308889379067623,0.296834201562902,5.792295932769775,0.5099065147356568,0.007659244816750288,8342.385365816583,11.653132109364748,[  2   1   1   1 149],[  2  18 114 317   9],[264  12  11   1],[154],[116]
42,data\benchmark\db\0\m47\m47.off,47,303,165.0,0,"[-0.50034535 -0.46079564 -0.08274768  0.4996552  -0.46079564 -0.08274768
  0.4996552  -0.46079564  0.04659209 -0.50034535 -0.46079564  0.04659209
 -0.50034535  0.24544263 -0.08274768  0.4996552   0.24544263 -0.08274768
  0.4996552   0.24544263  0.04659209 -0.50034535  0.24544263  0.04659209]",[0.500482   0.46028543 0.08496739],,0.0025089828098026094,0.26755309756783074,10.724035263061523,0.3823676193693883,0.005713899154216051,1287.6193217864193,37.0343927449282,[27],[ 2  8 16 43  9  2],[28 12  9  1],[27],[19  2]
