,bounding_box_ratio,bounding_box_volume,classification,compactness,diameter,eccentricity,file_name,n_quads,n_triangles,n_vertices,surface_area,volume
35,4.101388454437256,0.08530236035585403,bridge,3.660127357480824,1.0335338938297203,7.12799576351025,data/benchmark/db/17/m1780/m1780.off,0,999.0,933.0,0.34592572270071215,0.01
36,15.729750633239746,0.0275444146245718,,217.3064122648401,1.0899520677296763,6.922888008139573,data/benchmark/db/17/m1713/m1713.off,0,1000.0,820.0,1.349506472010836,0.01
37,1.7066744565963745,0.5668599605560303,snowman,6.680061988639885,0.999999914057835,4.864961840138044,data/benchmark/db/17/m1757/m1757.off,0,998.0,519.0,2.06150818593008,0.10768647535262899
38,1.4871885776519775,0.4682009518146515,chest,83.68771070704668,1.170809110170809,6.290028786033283,data/benchmark/db/17/m1700/m1700.off,0,999.0,583.0,5.181391571414607,0.12123069385462534
39,1.9124702215194702,0.3364940285682678,,9.549748961848668,1.0068450964342073,8.474151156948002,data/benchmark/db/17/m1733/m1733.off,0,1000.0,506.0,1.0922409763941279,0.03473405869309594
40,1.27915358543396,0.7642421722412109,display_device,20.38892205430441,1.4581694655184412,9.877743721260531,data/benchmark/db/17/m1764/m1764.off,0,999.0,612.0,4.0158492551513785,0.16758794811749392
41,6.015807151794434,0.15117789804935455,,130.3405263557153,1.170919030431167,1.6919476935136526,data/benchmark/db/17/m1789/m1789.off,0,1000.0,506.0,1.3658220730056274,0.013146957791184678
42,22.252981185913086,0.004728361032903194,bridge,0.06796684861468061,0.9969036127938012,5.501883241914389,data/benchmark/db/17/m1786/m1786.off,0,1000.0,807.0,0.09160443541542344,0.01
43,16.73116683959961,0.0201424527913332,,53.64650955237018,1.047440092249534,8.592885170570167,data/benchmark/db/17/m1711/m1711.off,0,1000.0,487.0,0.8465733924500254,0.01
44,3.699662685394287,0.13300815224647522,handheld,4.053493577541663,1.1534043416336546,14.731048279584307,data/benchmark/db/17/m1760/m1760.off,0,1000.0,505.0,0.9150843075981706,0.04088375061254586
45,1.3172004222869873,0.7945473790168762,swingset,8.402470119949458,1.2654209915315504,1.7506114664767496,data/benchmark/db/17/m1794/m1794.off,0,998.0,521.0,0.4563378060204775,0.01
46,16.776874542236328,0.06422336399555206,door,22.544376647621174,1.3306581532418826,8.871881944964398,data/benchmark/db/17/m1723/m1723.off,0,998.0,458.0,1.9130251903257125,0.05240053615400129
47,20.116748809814453,0.02678372897207737,,368.1665620872885,1.1111699676858053,8.828785931896215,data/benchmark/db/17/m1714/m1714.off,0,999.0,515.0,1.608788322319821,0.01
48,1.3723175525665283,0.7017563581466675,chest,2.3378395764837747,1.2239716180390767,2.537115557791185,data/benchmark/db/17/m1702/m1702.off,0,1000.0,576.0,2.759542960377807,0.2819176063717912
49,1.6842609643936157,0.8383341431617737,,14.765730902540895,1.239257732653034,7.190545752241624,data/benchmark/db/17/m1739/m1739.off,0,999.0,693.0,1.7056162218113085,0.054509012634714665
50,1.892694115638733,0.31337133049964905,,430.230518547447,1.1779762465749715,2.0709856378091014,data/benchmark/db/17/m1799/m1799.off,0,998.0,513.0,2.024997561246104,0.013063512436704247
51,7.728639125823975,0.12573270499706268,door,526.1135371939098,1.3847098917128982,10.920895690452047,data/benchmark/db/17/m1731/m1731.off,0,998.0,473.0,2.347992266394306,0.014749560111755183
52,1.163672685623169,1.9953277111053467,,6.43047279217279,1.416645763096386,13.133273364927284,data/benchmark/db/17/m1776/m1776.off,0,999.0,549.0,3.6005304506326103,0.253339023997933
53,1.3829272985458374,0.7252719402313232,chest,657.8802017355074,1.395452772484571,4.259974825368887,data/benchmark/db/17/m1703/m1703.off,0,998.0,523.0,5.398060494288004,0.045978735761868256
54,1.0901918411254883,0.6138177514076233,,0.164928256218423,1.004825607483931,1.2417366772941147,data/benchmark/db/17/m1752/m1752.off,0,999.0,663.0,0.8205520120918429,0.1721018155320024
55,5.583415508270264,0.18346478044986725,,74.99146203667513,1.1721534175894572,1.8231616823218957,data/benchmark/db/17/m1722/m1722.off,0,1000.0,526.0,1.6320005580728862,0.022638536993176417
56,23.067995071411133,0.004447209648787975,bridge,0.0006390244406486252,0.9999531357412047,6.882501166402388,data/benchmark/db/17/m1787/m1787.off,0,1000.0,1544.0,0.019334069738551552,0.01
57,32.40184783935547,0.02091255597770214,,13.462200901742506,1.1378846433280287,11.653712436951647,data/benchmark/db/17/m1709/m1709.off,0,998.0,550.0,1.1685851844829334,0.03237474403911146
58,17.152942657470703,0.03271772712469101,,106.2211571099129,1.1452538321480932,6.059292253582892,data/benchmark/db/17/m1705/m1705.off,0,966.0,495.0,1.063051897885975,0.01
59,8.78063678741455,0.061225831508636475,,287.5417584724358,1.1091633864054886,7.234082320767082,data/benchmark/db/17/m1716/m1716.off,0,998.0,549.0,1.8038670375364834,0.013434766884628833
60,2.1816494464874268,0.4552639126777649,,171.16332572953064,1.434892115445719,5.670486483858856,data/benchmark/db/17/m1735/m1735.off,0,999.0,547.0,2.670701389727773,0.031369417455926446
61,1.5765856504440308,1.4122827053070068,,52.322881151066106,1.381748120297384,6.137265377951902,data/benchmark/db/17/m1772/m1772.off,0,1000.0,665.0,6.088875876630581,0.19531413272066567
62,5.424649715423584,0.06616946309804916,handheld,3.3960463819170217,1.0047774341567968,8.328249313097494,data/benchmark/db/17/m1763/m1763.off,0,1000.0,532.0,0.33739760504256133,0.01
63,1.3735204935073853,0.9868566393852234,,19.74989024241681,1.3797870854448682,4.79685849767164,data/benchmark/db/17/m1778/m1778.off,0,999.0,817.0,3.456321439263757,0.13596047021888882
64,2.074519157409668,0.23674483597278595,snowman,4.4701332406191945,1.015094924179685,4.9067773244065815,data/benchmark/db/17/m1756/m1756.off,0,1000.0,520.0,1.2839351042823413,0.06470356187127665
65,1.4039525985717773,1.0027128458023071,,8.70024393174161,1.347133449733415,1.663496054648877,data/benchmark/db/17/m1769/m1769.off,0,1000.0,508.0,4.545800681477483,0.3089752432059294
66,1.975530743598938,0.4689333438873291,display_device,80.18345219015949,1.3037900761448342,3.600973533865501,data/benchmark/db/17/m1767/m1767.off,0,1000.0,526.0,2.6328344756247466,0.04486077503840831
67,18.05711555480957,0.027062103152275085,,0.7402183305410978,1.2997624581510945,11.05504609536323,data/benchmark/db/17/m1734/m1734.off,0,1000.0,496.0,0.8020288255568175,0.07850166382898424
68,4.174402236938477,0.19944341480731964,,173.64506703884308,1.27641743318561,20.403407761732993,data/benchmark/db/17/m1790/m1790.off,0,1000.0,520.0,5.993336549138573,0.10469973602174155
69,1.3644132614135742,1.2479900121688843,,12.244981663366673,1.3058213732433046,3.966843551138521,data/benchmark/db/17/m1777/m1777.off,0,1000.0,518.0,3.1664656269446385,0.15141081971927034
70,1.380957841873169,0.6137188076972961,,2929.1468619353955,1.4460043983312674,2.7205367549476134,data/benchmark/db/17/m1798/m1798.off,0,1000.0,583.0,3.8384717661382246,0.013065943189565466
71,22.14031410217285,0.009933004155755043,bridge,1.8533154054218917,1.0226378028526295,2.9175393055836762,data/benchmark/db/17/m1788/m1788.off,0,1000.0,536.0,0.2757193439192935,0.01
72,1.2552036046981812,0.800487220287323,,952.3817530680562,1.5098494923495307,2.020202868084848,data/benchmark/db/17/m1797/m1797.off,0,999.0,514.0,3.3516830263263735,0.018696602305473427
73,1.7814559936523438,0.4167311191558838,chest,1.6468248126045986,1.2542984489252993,11.46448982794509,data/benchmark/db/17/m1701/m1701.off,0,999.0,512.0,3.05020687847889,0.39034089764148105
74,3.5124800205230713,0.10195755213499069,handheld,4.081687586336561,1.0243618328114035,11.53877880636832,data/benchmark/db/17/m1761/m1761.off,0,999.0,566.0,0.7139714183451977,0.028078582066370813
75,1.6151174306869507,0.4758049547672272,snowman,9.321518713164084,1.0307916278072515,3.9494138623899837,data/benchmark/db/17/m1759/m1759.off,0,1000.0,514.0,1.801022210757734,0.07444046519044846
76,4.383716106414795,0.09753826260566711,bridge,5.76220110710131,1.0746025692559804,10.18294513523532,data/benchmark/db/17/m1781/m1781.off,0,997.0,873.0,0.4024206532111363,0.01
77,15.47386646270752,0.04204115271568298,,418.9532223965133,1.1087983969774209,6.914510239178989,data/benchmark/db/17/m1712/m1712.off,0,1000.0,505.0,2.2725577961110788,0.015738504092566035
78,3.3561038970947266,0.21685947477817535,shoe,66.77969006897536,1.04013306307118,5.316575819253564,data/benchmark/db/17/m1742/m1742.off,0,1000.0,736.0,2.6991092282854363,0.051024916630750754
79,2.8919174671173096,0.41718965768814087,display_device,11.317310754038552,1.3203257110108124,9.099012373861727,data/benchmark/db/17/m1765/m1765.off,0,1000.0,532.0,2.1630734362937734,0.08892197268477631
80,1.7795308828353882,1.0906585454940796,display_device,9.846239668917802,1.5266004026715378,5.396287657064957,data/benchmark/db/17/m1766/m1766.off,0,1000.0,519.0,2.451800125203678,0.11504459146186923
81,32.7485237121582,0.017979690805077553,,85.90429009286612,1.152105284272421,13.046475571713914,data/benchmark/db/17/m1708/m1708.off,0,998.0,529.0,2.133767461343253,0.031621831404024206
82,13.288775444030762,0.03093801811337471,,190.4830147846038,1.2412763642828775,12.36539911689498,data/benchmark/db/17/m1737/m1737.off,0,1000.0,1488.0,2.0164175983719335,0.01950816426810205
83,2.5525925159454346,0.18582932651042938,shoe,6.09618034277482,1.0234496285365027,7.6246240399128835,data/benchmark/db/17/m1747/m1747.off,0,1000.0,496.0,0.9905265153538815,0.0375443049398176
84,1.751686692237854,0.5870620608329773,,11.747520368759021,1.1394875087321177,7.615563534781682,data/benchmark/db/17/m1773/m1773.off,0,1000.0,786.0,2.1911920493176313,0.08898593643325993
85,1.3371624946594238,0.5593774318695068,,0.06227932081758699,1.0001306349751378,1.5112273282355757,data/benchmark/db/17/m1750/m1750.off,0,999.0,624.0,0.554668204819615,0.15565095396485898
86,1.2434043884277344,0.8229426741600037,,29.317010220936716,1.1647369943076942,2.9803650118065685,data/benchmark/db/17/m1770/m1770.off,0,1000.0,646.0,3.623804995835031,0.11980120962811713
87,10.274263381958008,0.06562626361846924,,133.31954490903092,1.139736088297939,3.0452865160076628,data/benchmark/db/17/m1710/m1710.off,0,1000.0,529.0,1.1466971470342284,0.01
88,1.6160248517990112,0.4558517336845398,swingset,2.995651600453161,1.1628842587019215,11.239365308183686,data/benchmark/db/17/m1796/m1796.off,0,999.0,547.0,0.3235796682448007,0.01
89,1.336240530014038,0.5602253675460815,,0.06177487881837244,1.0001306443041111,1.511010020726231,data/benchmark/db/17/m1751/m1751.off,0,998.0,624.0,0.5546682100600929,0.15628517224389143
90,2.079657554626465,1.1020262241363525,,31.85596407064899,1.616372564493899,4.614441604486756,data/benchmark/db/17/m1736/m1736.off,0,1000.0,557.0,4.008191952876028,0.13369070223696572
91,1.2245477437973022,1.991464376449585,,37.46304592890561,1.4172064407128822,10.324763221568068,data/benchmark/db/17/m1774/m1774.off,0,1000.0,522.0,5.371585681899775,0.19126082827334867
92,9.881664276123047,0.06491278856992722,,46.27447682058248,1.140446387235915,8.582628401761044,data/benchmark/db/17/m1720/m1720.off,0,998.0,546.0,1.0781535340697392,0.015474761731793626
93,24.416397094726562,0.032611243426799774,,7.542241107906716,1.0405269347758224,2.2406970029482305,data/benchmark/db/17/m1706/m1706.off,0,999.0,572.0,0.44020090226713027,0.01
94,1.5746625661849976,0.5118986964225769,swingset,15.473782699016954,1.2445672846637263,10.091686941047946,data/benchmark/db/17/m1795/m1795.off,0,1000.0,517.0,0.5593491155660556,0.01
95,16.314186096191406,0.04179583117365837,door,30.526383166496963,1.177776000153461,8.644353239087616,data/benchmark/db/17/m1724/m1724.off,0,998.0,451.0,1.735133880098189,0.0388987479281632
96,6.554141521453857,0.07220332324504852,bridge,13.664162961515931,1.0078517264353017,7.057356719570551,data/benchmark/db/17/m1783/m1783.off,0,1000.0,761.0,0.5366343504066654,0.01
97,1.2936768531799316,0.6894707083702087,,443.78839754455316,1.0558809776272884,4.308849641248143,data/benchmark/db/17/m1753/m1753.off,0,999.0,574.0,1.712153793524665,0.01
98,7.052311420440674,0.11364734917879105,,6.763053525798978,1.2048524698502487,21.44212767460242,data/benchmark/db/17/m1792/m1792.off,0,1000.0,502.0,1.628472277705229,0.07514030534865968
99,1.4419105052947998,1.411884069442749,,34.563779972957626,1.325809627500428,2.477152061102657,data/benchmark/db/17/m1768/m1768.off,0,1000.0,990.0,5.070108432665588,0.18259507887108067
100,1.8444499969482422,0.3447463810443878,,0.955668141417419,1.0210987417832527,4.601073429415189,data/benchmark/db/9/m964/m964.off,0,1000.0,1186.0,0.22109885522689537,0.01
101,2.2593295574188232,0.3163280785083771,,156.2372693171064,1.2299122209900943,14.010392593449474,data/benchmark/db/9/m909/m909.off,0,999.0,512.0,1.9871195198142442,0.021072568663787847
102,1.3486069440841675,0.82546466588974,,31.50310064875618,1.3764009254947853,1.9406450103234378,data/benchmark/db/9/m901/m901.off,0,998.0,509.0,3.0873930544808417,0.0908835007114001
103,1.453442096710205,0.7249274849891663,bed,29.189634633582166,1.3889611607361079,6.021353274446231,data/benchmark/db/9/m945/m945.off,0,999.0,652.0,3.943312961306531,0.13628603389403993
104,2.0035252571105957,0.5233927965164185,bed,139.21898545536743,1.3961632133867041,10.317845240658944,data/benchmark/db/9/m951/m951.off,0,999.0,598.0,2.861075614928304,0.03856724216317096
105,1.528517246246338,0.6285118460655212,,127.59763429169263,1.0003126435774095,3.4403933591404083,data/benchmark/db/9/m933/m933.off,0,1000.0,505.0,1.883792006664616,0.021522956437383972
106,2.915127992630005,0.34504783153533936,,988.7419297340676,1.3080812061109268,9.693110918770076,data/benchmark/db/9/m957/m957.off,0,1000.0,510.0,4.600491462495641,0.029507925684766963
107,2.20986270904541,0.2936076819896698,table,70.53748986796572,1.1906932053171204,8.130049743759528,data/benchmark/db/9/m902/m902.off,0,998.0,511.0,2.0871483721803403,0.033759328382175366
108,1.1169953346252441,0.8033782243728638,,12.00823293903749,1.1760471168787663,2.9721793105379057,data/benchmark/db/9/m938/m938.off,0,999.0,509.0,2.1082238631158234,0.08306333203328539
109,1.348432183265686,0.7388623952865601,,11.260553672453389,1.3875558577820253,3.381792840161324,data/benchmark/db/9/m952/m952.off,0,999.0,516.0,3.645329033084308,0.19502893202338378
110,3.70060658454895,0.13403739035129547,,1886.715111612672,1.1297009230508142,9.62382155708834,data/benchmark/db/9/m960/m960.off,0,1000.0,554.0,4.2075865435672615,0.01868401621681802
111,1.6115965843200684,0.4845172166824341,,0.8549788295513926,1.0892282598473808,5.649742044779996,data/benchmark/db/9/m968/m968.off,0,998.0,1349.0,0.21304396923124466,0.01
112,2.31490421295166,0.34661710262298584,bed,11.885468824574978,1.2769666883184718,13.558684097601807,data/benchmark/db/9/m947/m947.off,0,998.0,699.0,1.7074690809649378,0.06085481225595103
113,3.655426502227783,0.0798240378499031,,18.178343132658014,1.0498384981045275,5.796855066799019,data/benchmark/db/9/m903/m903.off,0,999.0,540.0,0.5902041018113661,0.01
114,1.5878934860229492,1.862971305847168,,308.0533218959941,1.6522374708694596,2.38811772127789,data/benchmark/db/9/m905/m905.off,0,998.0,566.0,2.5458960131160677,0.02176315506797529
115,2.8734383583068848,0.12708675861358643,plant,3.3997408922034174,1.0100859246956528,5.6602100069417585,data/benchmark/db/9/m982/m982.off,0,1000.0,532.0,0.33751991071136267,0.01
116,1.9852626323699951,0.5325919985771179,bed,39.34713105850151,1.4720254406747915,5.71040731116683,data/benchmark/db/9/m949/m949.off,0,1000.0,512.0,3.813856882663157,0.11165132082568571
117,4.5383992195129395,0.14639189839363098,plant,0.4611910743332339,0.992681886204773,2.50879174822901,data/benchmark/db/9/m985/m985.off,0,1000.0,1547.0,0.37287270082893953,0.0315263903963036
118,1.9835386276245117,0.28493833541870117,plant,1.648951560344973,1.0545611409471418,5.213444830112431,data/benchmark/db/9/m998/m998.off,0,998.0,616.0,0.2651877288007175,0.01
119,1.4292128086090088,1.5264135599136353,,609.637510525003,1.5383834815386064,1.9477972650751503,data/benchmark/db/9/m955/m955.off,0,998.0,544.0,8.88389004987078,0.10084229831116649
120,2.435441017150879,0.4716503620147705,,131.53915439799522,1.2148450729870943,8.274084388759569,data/benchmark/db/9/m917/m917.off,0,1000.0,510.0,1.4679636593110934,0.014582072293801783
121,1.1617258787155151,2.974313259124756,,1043.9697923703852,1.5821914429819144,1.5086610376821712,data/benchmark/db/9/m919/m919.off,0,1000.0,516.0,3.1690566994726517,0.016418174275362154
122,2.8384506702423096,0.35228431224823,table,93.06712365958087,1.0005715205363181,10.671249438369903,data/benchmark/db/9/m927/m927.off,0,1000.0,518.0,2.1093831982637856,0.029861312402906463
123,1.8408453464508057,0.5167083740234375,,127.36611223549643,1.0625664312537082,4.899390435080945,data/benchmark/db/9/m961/m961.off,0,1000.0,1430.0,2.9393837552167916,0.04198859101676871
124,1.6859925985336304,0.5682473182678223,,0.8050883155282038,1.0055745454205274,2.2967308428134117,data/benchmark/db/9/m963/m963.off,0,1000.0,1452.0,0.20881673406956072,0.01
125,1.6532584428787231,0.560055673122406,table,19.109932468055398,1.1535483786268297,2.2804985074341255,data/benchmark/db/9/m943/m943.off,0,1000.0,690.0,1.7528997434073668,0.049920606525142665
126,1.8153271675109863,0.44937729835510254,,1.5738900469636148,1.0064478128033787,4.934801494616533,data/benchmark/db/9/m965/m965.off,0,1000.0,1019.0,0.26110123186496914,0.01
127,1.5295904874801636,0.33947867155075073,,0.2575831953023271,1.0402537244453605,1.910499300167002,data/benchmark/db/9/m973/m973.off,0,1000.0,1902.0,0.3388947356005158,0.036552095854496175
128,1.0890727043151855,0.959593653678894,,45.21930013405379,1.2503243190935522,4.876341054147981,data/benchmark/db/9/m935/m935.off,0,999.0,490.0,2.460839217967485,0.053980481517472007
129,1.275054693222046,1.0661327838897705,,10646.465436452798,1.3662897152557592,3.572435444583529,data/benchmark/db/9/m954/m954.off,0,999.0,529.0,5.475298786957744,0.011675697227998778
130,1.4942442178726196,0.7061978578567505,table,542.7380422133499,1.1402299440782246,2.4560249285016926,data/benchmark/db/9/m940/m940.off,0,1000.0,590.0,2.6988493302178376,0.017895615536795004
131,1.2317767143249512,0.8443522453308105,plant,0.40503808229932803,1.0861352040825938,2.665923882989814,data/benchmark/db/9/m983/m983.off,0,999.0,597.0,1.0571257682414374,0.16058902931513958
132,1.3111976385116577,0.846509575843811,table,120.91743766788085,1.1435037625560593,1.143024664135135,data/benchmark/db/9/m932/m932.off,0,998.0,514.0,2.7260450576318527,0.038488314283418125
133,1.1688176393508911,0.8436707854270935,table,1152.5466274160126,1.2346298773201212,2.026360046178647,data/benchmark/db/9/m928/m928.off,0,999.0,615.0,2.3534426838981077,0.01
134,2.2941360473632812,0.237507626414299,plant,0.03442489919469995,1.0051717058199854,3.820485539955623,data/benchmark/db/9/m984/m984.off,0,1000.0,870.0,0.4788254819049893,0.16792035986803022
135,5.8616180419921875,0.11092378944158554,plant,24.95496335697499,1.0040837179127038,2.6319987762137056,data/benchmark/db/9/m975/m975.off,0,998.0,515.0,0.6559485403491182,0.01
136,1.292211651802063,0.45124468207359314,,0.4524746925231527,1.008677678694995,1.6309339107801941,data/benchmark/db/9/m999/m999.off,0,1000.0,960.0,0.8990866107977815,0.11917329898878257
137,1.2545069456100464,1.4302952289581299,,54.141218615992116,1.2895544783487864,1.6723231061399206,data/benchmark/db/9/m934/m934.off,0,998.0,509.0,2.6382989829348147,0.05476408236823134
138,1.1823028326034546,0.629660427570343,plant,1.6226924543490975,1.0006701598639987,1.3773356438616597,data/benchmark/db/9/m990/m990.off,0,999.0,750.0,1.4105591070706616,0.12366381458619197
139,5.035457134246826,0.10925726592540741,plant,0.13750793655216584,1.0154825549021984,14.667141189538107,data/benchmark/db/9/m974/m974.off,0,1000.0,800.0,0.11585818290881668,0.01
140,1.0714906454086304,1.5097291469573975,,8.770602904043969,1.262165325484475,1.4112359565891568,data/benchmark/db/9/m937/m937.off,0,998.0,501.0,3.3840702914882246,0.19765970917220566
141,1.2343335151672363,1.1745997667312622,,553.0877650001349,1.4767407693561305,2.293233248337374,data/benchmark/db/9/m956/m956.off,0,998.0,544.0,8.21592214287671,0.09415887482645077
142,2.561500310897827,0.16916632652282715,plant,1.664250482971151,1.0170549811777436,3.165879925512537,data/benchmark/db/9/m980/m980.off,0,1000.0,674.0,0.2660053399710376,0.01
143,1.0696996450424194,1.0974609851837158,bed,20.048182840441456,1.6221322436744903,3.2652397408791294,data/benchmark/db/9/m948/m948.off,0,999.0,583.0,4.341371883257802,0.18996639880951305
144,3.2339019775390625,0.10407300293445587,plant,2.1015681760497342,1.0274883511155266,4.342166156313361,data/benchmark/db/9/m981/m981.off,0,999.0,557.0,0.287518163397093,0.01
145,2.653223752975464,0.24253642559051514,table,76.11560152373144,1.1986087944460542,11.04259981568399,data/benchmark/db/9/m900/m900.off,0,999.0,685.0,0.9512807002043208,0.01
146,1.2440344095230103,0.8396665453910828,,24.35000171365499,1.0624567625020536,2.5664912519207275,data/benchmark/db/9/m995/m995.off,0,1000.0,1141.0,1.6389125729156186,0.03998139983338925
